Unit:(mV)
                     CH1         CH2
00114           -1560.00      -24.00
00115           -1680.00      -20.00
00116           -1760.00      -28.00
00117           -1840.00      -16.00
00118           -1920.00      -20.00
00119           -2040.00      -20.00
00120           -2120.00      -16.00
00121           -2240.00      -16.00
00122           -2360.00      -20.00
00123           -2480.00      -20.00
00124           -2600.00      -16.00
00125           -2760.00      -20.00
00126           -2880.00      -16.00
00127           -3000.00      -20.00
00128           -3040.00      -16.00
00129           -3200.00      -20.00
00130           -3280.00      -20.00
00131           -3320.00      -20.00
00132           -3400.00      -20.00
00133           -3440.00      -16.00
00134           -3480.00      -24.00
00135           -3520.00      -16.00
00136           -3520.00      -20.00
00137           -3560.00      -24.00
00138           -3520.00      -24.00
00139           -3520.00      -16.00
00140           -3520.00      -16.00
00141           -3560.00      -16.00
00142           -3560.00      -20.00
00143           -3520.00      -12.00
00144           -3480.00      -24.00
00145           -3480.00      -20.00
00146           -3440.00      -16.00
00147           -3440.00      -20.00
00148           -3440.00      -16.00
00149           -3400.00      -20.00
00150           -3400.00      -20.00
00151           -3360.00      -20.00
00152           -3280.00      -20.00
00153           -3280.00      -20.00
00154           -3240.00      -16.00
00155           -3200.00      -16.00
00156           -3160.00      -16.00
00157           -3120.00      -16.00
00158           -3080.00      -16.00
00159           -2960.00      -24.00
00160           -2840.00      -16.00
00161           -2760.00      -20.00
00162           -2560.00      -16.00
00163           -2480.00      -16.00
00164           -2320.00      -12.00
00165           -2200.00      -12.00
00166           -2000.00      -16.00
00167           -1800.00      -20.00
00168           -1680.00      -20.00
00169           -1480.00      -16.00
00170           -1360.00      -20.00
00171           -1080.00      -20.00
00172            -920.00      -20.00
00173            -720.00      -12.00
00174            -640.00      -16.00
00175            -480.00      -16.00
00176            -280.00      -20.00
00177            -120.00      -12.00
00178              40.00      -24.00
00179             120.00      -24.00
00180             320.00      -16.00
00181             440.00      -20.00
00182             600.00      -12.00
00183             640.00      -20.00
00184             800.00      -20.00
00185             880.00      -16.00
00186            1000.00      -20.00
00187            1040.00      -16.00
00188            1040.00      -16.00
00189            1120.00      -16.00
00190            1160.00      -20.00
00191            1200.00      -16.00
00192            1200.00      -16.00
00193            1240.00      -20.00
00194            1240.00      -20.00
00195            1280.00      -16.00
00196            1240.00      -20.00
00197            1240.00      -20.00
00198            1280.00      -20.00
00199            1280.00      -16.00
00200            1280.00      -16.00
00201            1280.00      -16.00
00202            1320.00      -16.00
00203            1360.00      -16.00
00204            1400.00      -20.00
00205            1440.00      -16.00
00206            1480.00      -16.00
00207            1520.00      -16.00
00208            1560.00      -16.00
00209            1640.00      -24.00
00210            1600.00      -16.00
00211            1640.00      -24.00
00212            1640.00      -12.00
00213            1640.00      -16.00
00214            1640.00      -20.00
00215            1600.00      -12.00
00216            1560.00      -16.00
00217            1520.00      -16.00
00218            1480.00      -24.00
00219            1480.00      -12.00
00220            1440.00      -20.00
00221            1400.00      -20.00
00222            1400.00      -20.00
00223            1400.00      -20.00
00224            1400.00      -20.00
00225            1400.00      -20.00
00226            1400.00      -16.00
00227            1400.00      -16.00
00228            1400.00      -20.00
00229            1440.00      -16.00
00230            1440.00      -20.00
00231            1480.00      -16.00
00232            1480.00      -20.00
00233            1520.00      -20.00
00234            1520.00      -20.00
00235            1520.00      -20.00
00236            1520.00      -16.00
00237            1520.00      -20.00
00238            1520.00      -20.00
00239            1440.00      -20.00
00240            1320.00      -16.00
00241            1280.00      -12.00
00242            1200.00      -20.00
00243            1120.00      -20.00
00244            1040.00      -20.00
00245             880.00      -20.00
00246             800.00      -16.00
00247             680.00      -16.00
00248             600.00      -16.00
00249             480.00      -20.00
00250             440.00      -16.00
00251             280.00      -20.00
00252             320.00      -20.00
00253             200.00      -16.00
00254             160.00      -20.00
00255              80.00      -16.00
00256              80.00      -20.00
00257             -40.00      -16.00
00258             -80.00      -12.00
00259            -200.00      -16.00
00260            -200.00      -24.00
00261            -680.00      500.00
00262            -560.00      500.00
00263            -360.00      -32.00
00264            -280.00      -36.00
00265            -120.00      -36.00
00266               0.00      -28.00
00267             160.00      -28.00
00268             200.00      -28.00
00269             320.00      -32.00
00270             440.00      -36.00
00271             560.00      -28.00
00272             600.00      -32.00
00273             720.00      -28.00
00274             800.00      -28.00
00275             880.00      -32.00
00276            1000.00      -28.00
00277            1160.00      -28.00
00278            1200.00      -24.00
00279            1320.00      -28.00
00280            1360.00      -28.00
00281            1400.00      -28.00
00282            1480.00      -24.00
00283            1520.00      -28.00
00284            1640.00      -28.00
00285            1640.00      -24.00
00286            1680.00      -28.00
00287            1720.00      -24.00
00288            1760.00      -24.00
00289            1760.00      -20.00
00290            1760.00      -20.00
00291            1760.00      -24.00
00292            1760.00      -20.00
00293            1760.00      -20.00
00294            1760.00      -24.00
00295            1760.00      -16.00
00296            1760.00      -24.00
00297            1760.00      -20.00
00298            1720.00      -20.00
00299            1680.00      -20.00
00300            1680.00      -24.00
00301            1640.00      -24.00
00302            1600.00      -20.00
00303            1560.00      -20.00
00304            1520.00      -16.00
00305            1520.00      -20.00
00306            1480.00      -16.00
00307            1480.00      -24.00
00308            1440.00      -24.00
00309            1400.00      -20.00
00310            1400.00      -20.00
00311            1360.00      -16.00
00312            1320.00      -20.00
00313            1200.00      -16.00
00314            1200.00      -20.00
00315            1160.00      -16.00
00316            1120.00      -16.00
00317            1040.00      -20.00
00318            1000.00      -24.00
00319             960.00      -20.00
00320             920.00      -20.00
00321             920.00      -16.00
00322             920.00      -20.00
00323             920.00      -16.00
00324             920.00      -16.00
00325            1000.00      -20.00
00326            1000.00      -16.00
00327            1000.00      -16.00
00328            1040.00      -16.00
00329            1080.00      -16.00
00330            1080.00      -20.00
00331            1080.00      -16.00
00332            1080.00      -12.00
00333            1040.00      -16.00
00334            1000.00      -16.00
00335            1000.00      -12.00
00336             960.00      -12.00
00337             920.00      -24.00
00338             880.00      -12.00
00339             880.00      -16.00
00340             760.00      -20.00
00341             720.00      -16.00
00342             680.00      -16.00
00343             600.00      -20.00
00344             560.00      -16.00
00345             480.00      -20.00
00346             360.00      -16.00
00347             320.00      -16.00
00348             240.00      -20.00
00349             200.00      -20.00
00350             120.00      -16.00
00351              40.00      -12.00
00352               0.00      -12.00
00353             -80.00      -16.00
00354            -200.00      -20.00
00355            -280.00      -24.00
00356            -480.00      -20.00
00357            -600.00      -20.00
00358            -800.00      -20.00
00359            -920.00      -16.00
00360           -1040.00      -16.00
00361           -1200.00      -12.00
00362           -1320.00      -20.00
00363           -1480.00      -16.00
00364           -1560.00      -20.00
00365           -1680.00      -16.00
00366           -1760.00      -16.00
00367           -1880.00      -16.00
00368           -1960.00      -20.00
00369           -2000.00      -16.00
00370           -2120.00      -12.00
00371           -2200.00      -16.00
00372           -2360.00      -20.00
00373           -2520.00      -20.00
00374           -2640.00      -12.00
00375           -2760.00      -16.00
00376           -2880.00      -20.00
00377           -3000.00      -16.00
00378           -3120.00      -20.00
00379           -3200.00      -16.00
00380           -3280.00      -20.00
00381           -3320.00      -20.00
00382           -3400.00      -12.00
00383           -3440.00      -16.00
00384           -3480.00      -16.00
00385           -3520.00      -20.00
00386           -3520.00      -16.00
00387           -3560.00      -20.00
00388           -3560.00      -12.00
00389           -3560.00      -16.00
00390           -3560.00      -16.00
00391           -3520.00      -16.00
00392           -3560.00      -16.00
00393           -3520.00      -20.00
00394           -3520.00      -12.00
00395           -3480.00      -20.00
00396           -3440.00      -16.00
00397           -3440.00      -12.00
00398           -3440.00      -20.00
00399           -3440.00      -20.00
00400           -3360.00      -20.00
00401           -3360.00      -20.00
00402           -3320.00      -16.00
00403           -3280.00      -20.00
00404           -3240.00      -20.00
00405           -3200.00      -20.00
00406           -3120.00      -12.00
00407           -3120.00      -12.00
00408           -3040.00      -16.00
00409           -2960.00      -20.00
00410           -2840.00      -20.00
00411           -2720.00      -16.00
00412           -2560.00      -16.00
00413           -2480.00      -20.00
00414           -2360.00      -24.00
00415           -2160.00      -16.00
00416           -2040.00      -16.00
00417           -1800.00      -16.00
00418           -1640.00      -12.00
00419           -1520.00      -16.00
00420           -1360.00      -24.00
00421           -1120.00      -20.00
00422            -920.00      -12.00
00423            -800.00      -20.00
00424            -720.00      -20.00
00425            -480.00      -16.00
00426            -320.00      -20.00
00427            -120.00      -16.00
00428               0.00      -20.00
00429             160.00      -20.00
00430             280.00      -20.00
00431             440.00      -24.00
00432             600.00      -16.00
00433             720.00      -16.00
00434             880.00      -20.00
00435             880.00      -12.00
00436             960.00      -16.00
00437            1040.00      -24.00
00438            1080.00      -20.00
00439            1160.00      -16.00
00440            1160.00      -20.00
00441            1240.00      -20.00
00442            1240.00      -24.00
00443            1240.00      -20.00
00444            1280.00      -20.00
00445            1240.00      -16.00
00446            1240.00      -20.00
00447            1240.00      -16.00
00448            1240.00      -12.00
00449            1280.00      -20.00
00450            1240.00      -20.00
00451            1280.00      -20.00
00452            1360.00      -20.00
00453            1360.00      -16.00
00454            1440.00      -16.00
00455            1440.00      -20.00
00456            1520.00      -20.00
00457            1520.00      -24.00
00458            1560.00      -20.00
00459            1600.00      -20.00
00460            1640.00      -20.00
00461            1640.00      -24.00
00462            1640.00      -16.00
00463            1640.00      -20.00
00464            1640.00      -20.00
00465            1560.00      -16.00
00466            1560.00      -20.00
00467            1560.00      -20.00
00468            1520.00      -20.00
00469            1480.00      -16.00
00470            1440.00      -20.00
00471            1400.00      -16.00
00472            1400.00      -16.00
00473            1400.00      -16.00
00474            1360.00      -20.00
00475            1360.00      -20.00
00476            1360.00      -16.00
00477            1400.00      -28.00
00478            1440.00      -20.00
00479            1440.00      -20.00
00480            1480.00      -20.00
00481            1480.00      -20.00
00482            1480.00      -12.00
00483            1480.00      -16.00
00484            1520.00      -16.00
00485            1520.00      -24.00
00486            1520.00      -20.00
00487            1520.00      -20.00
00488            1480.00      -20.00
00489            1400.00      -20.00
00490            1360.00      -20.00
00491            1240.00      -20.00
00492            1200.00      -20.00
00493            1080.00      -20.00
00494             920.00      -20.00
00495             880.00      -12.00
00496             800.00      -20.00
00497             680.00      -24.00
00498             600.00      -24.00
00499             480.00      -20.00
00500             400.00      -20.00
00501             360.00      -12.00
00502             280.00      -12.00
00503             200.00      -20.00
00504             160.00      -20.00
00505              80.00      -24.00
00506               0.00      -20.00
00507             -40.00      -16.00
00508             -80.00      -16.00
00509            -160.00      -20.00
00510            -240.00      -20.00
00511            -680.00      500.00
00512            -520.00      500.00
00513            -360.00      -32.00
00514            -240.00      -36.00
00515            -200.00      -36.00
00516              40.00      -40.00
00517             160.00      -36.00
00518             200.00      -36.00
00519             360.00      -36.00
00520             440.00      -36.00
00521             480.00      -36.00
00522             640.00      -32.00
00523             720.00      -32.00
00524             840.00      -32.00
00525             960.00      -32.00
00526            1000.00      -32.00
00527            1160.00      -32.00
00528            1200.00      -28.00
00529            1240.00      -28.00
00530            1360.00      -28.00
00531            1480.00      -28.00
00532            1480.00      -32.00
00533            1560.00      -32.00
00534            1600.00      -28.00
00535            1640.00      -28.00
00536            1680.00      -28.00
00537            1760.00      -24.00
00538            1760.00      -28.00
00539            1760.00      -20.00
00540            1760.00      -24.00
00541            1760.00      -24.00
00542            1800.00      -24.00
00543            1800.00      -24.00
00544            1760.00      -28.00
00545            1760.00      -28.00
00546            1760.00      -24.00
00547            1760.00      -28.00
00548            1720.00      -24.00
00549            1680.00      -28.00
00550            1640.00      -24.00
00551            1600.00      -28.00
00552            1600.00      -24.00
00553            1560.00      -24.00
00554            1520.00      -24.00
00555            1520.00      -24.00
00556            1480.00      -20.00
00557            1440.00      -20.00
00558            1440.00      -24.00
00559            1400.00      -20.00
00560            1360.00      -24.00
00561            1320.00      -24.00
00562            1320.00      -24.00
00563            1280.00      -24.00
00564            1200.00      -28.00
00565            1120.00      -20.00
00566            1080.00      -16.00
00567            1040.00      -24.00
00568            1000.00      -24.00
00569             960.00      -20.00
00570             920.00      -20.00
00571             920.00      -24.00
00572             920.00      -16.00
00573             960.00      -24.00
00574             920.00      -24.00
00575            1000.00      -20.00
00576            1000.00      -24.00
00577            1040.00      -16.00
00578            1040.00      -16.00
00579            1000.00      -20.00
00580            1080.00      -20.00
00581            1080.00      -20.00
00582            1040.00      -16.00
00583            1040.00      -20.00
00584            1000.00      -20.00
00585             960.00      -20.00
00586             960.00      -16.00
00587             880.00      -20.00
00588             880.00      -20.00
00589             840.00      -16.00
00590             800.00      -20.00
00591             720.00      -20.00
00592             680.00      -20.00
00593             600.00      -16.00
00594             560.00      -16.00
00595             440.00      -20.00
00596             360.00      -16.00
00597             360.00      -20.00
00598             240.00      -20.00
00599             200.00      -12.00
00600             120.00      -20.00
00601              80.00      -16.00
00602               0.00      -20.00
00603             -80.00      -20.00
00604            -160.00      -20.00
00605            -360.00      -20.00
00606            -440.00      -20.00
00607            -640.00      -16.00
00608            -760.00      -20.00
00609            -920.00      -20.00
00610           -1040.00      -20.00
00611           -1240.00      -20.00
00612           -1320.00      -12.00
00613           -1400.00      -12.00
00614           -1560.00      -16.00
00615           -1680.00      -24.00
00616           -1760.00      -16.00
00617           -1880.00      -16.00
00618           -1960.00      -20.00
00619           -2040.00      -20.00
00620           -2160.00      -20.00
00621           -2280.00       -8.00
00622           -2400.00      -20.00
00623           -2480.00      -20.00
00624           -2600.00      -12.00
00625           -2760.00      -16.00
00626           -2880.00      -20.00
00627           -3000.00      -16.00
00628           -3080.00      -16.00
00629           -3240.00      -20.00
00630           -3240.00      -20.00
00631           -3360.00      -20.00
00632           -3400.00      -20.00
00633           -3440.00      -20.00
00634           -3480.00      -20.00
00635           -3520.00      -20.00
00636           -3520.00      -16.00
00637           -3520.00      -20.00
00638           -3560.00      -16.00
00639           -3560.00      -16.00
00640           -3560.00      -16.00
00641           -3560.00      -16.00
00642           -3520.00      -16.00
00643           -3520.00      -16.00
00644           -3520.00      -20.00
00645           -3480.00      -20.00
00646           -3480.00      -16.00
00647           -3440.00      -24.00
00648           -3400.00      -20.00
00649           -3400.00      -12.00
00650           -3400.00      -16.00
00651           -3320.00      -12.00
00652           -3320.00      -12.00
00653           -3280.00      -12.00
00654           -3240.00      -16.00
00655           -3200.00      -20.00
00656           -3160.00      -20.00
00657           -3080.00      -16.00
00658           -3080.00      -20.00
00659           -2960.00      -16.00
00660           -2800.00      -16.00
00661           -2720.00      -12.00
00662           -2600.00      -12.00
00663           -2480.00      -16.00
00664           -2360.00      -16.00
00665           -2160.00      -12.00
00666           -1960.00      -16.00
00667           -1840.00      -20.00
00668           -1640.00      -12.00
00669           -1560.00      -12.00
00670           -1360.00      -12.00
00671           -1120.00      -12.00
00672            -920.00      -16.00
00673            -760.00      -16.00
00674            -600.00      -20.00
00675            -520.00      -16.00
00676            -240.00      -16.00
00677            -120.00      -12.00
00678             -40.00      -12.00
00679             240.00      -16.00
00680             280.00      -12.00
00681             440.00      -12.00
00682             600.00      -20.00
00683             760.00      -12.00
00684             800.00      -16.00
00685             880.00      -16.00
00686            1000.00      -16.00
00687            1000.00      -16.00
00688            1080.00      -16.00
00689            1120.00      -12.00
00690            1200.00      -16.00
00691            1240.00      -12.00
00692            1240.00      -16.00
00693            1240.00      -12.00
00694            1280.00      -16.00
00695            1240.00      -16.00
00696            1240.00      -16.00
00697            1240.00      -12.00
00698            1240.00      -16.00
00699            1240.00      -12.00
00700            1280.00      -12.00
00701            1280.00      -16.00
00702            1320.00      -16.00
00703            1360.00      -16.00
00704            1360.00      -16.00
00705            1440.00      -20.00
00706            1520.00      -12.00
00707            1520.00      -20.00
00708            1560.00      -16.00
00709            1600.00      -16.00
00710            1600.00      -16.00
00711            1640.00      -16.00
00712            1640.00      -16.00
00713            1640.00      -16.00
00714            1640.00      -16.00
00715            1600.00      -16.00
00716            1560.00      -16.00
00717            1520.00      -12.00
00718            1480.00      -12.00
00719            1480.00      -16.00
00720            1440.00      -16.00
00721            1440.00      -20.00
00722            1400.00      -16.00
00723            1400.00      -12.00
00724            1360.00      -12.00
00725            1360.00      -16.00
00726            1400.00      -16.00
00727            1400.00      -24.00
00728            1400.00      -16.00
00729            1440.00      -12.00
00730            1440.00      -16.00
00731            1440.00      -12.00
00732            1480.00      -16.00
00733            1480.00      -16.00
00734            1480.00      -16.00
00735            1520.00       -8.00
00736            1520.00      -16.00
00737            1480.00      -16.00
00738            1480.00      -12.00
00739            1400.00      -16.00
00740            1360.00      -16.00
00741            1280.00      -12.00
00742            1200.00      -16.00
00743            1120.00      -12.00
00744            1000.00      -16.00
00745             920.00      -20.00
00746             760.00      -12.00
00747             680.00      -12.00
00748             560.00      -20.00
00749             520.00      -12.00
00750             400.00      -12.00
00751             360.00      -16.00
00752             240.00      -20.00
00753             200.00      -16.00
00754             160.00      -16.00
00755              80.00      -12.00
00756              40.00      -16.00
00757               0.00      -12.00
00758             -80.00      -16.00
00759            -160.00      -12.00
00760            -280.00      -20.00
00761            -640.00      500.00
00762            -560.00      500.00
00763            -440.00      -32.00
00764            -280.00      -32.00
00765             -80.00      -32.00
00766             -40.00      -28.00
00767              80.00      -36.00
00768             240.00      -36.00
00769             280.00      -36.00
00770             440.00      -36.00
00771             520.00      -36.00
00772             640.00      -32.00
00773             720.00      -36.00
00774             880.00      -36.00
00775             920.00      -32.00
00776            1040.00      -32.00
00777            1120.00      -36.00
00778            1160.00      -32.00
00779            1280.00      -28.00
00780            1320.00      -32.00
00781            1440.00      -28.00
00782            1480.00      -24.00
00783            1560.00      -28.00
00784            1600.00      -28.00
00785            1640.00      -28.00
00786            1680.00      -28.00
00787            1720.00      -24.00
00788            1760.00      -28.00
00789            1760.00      -32.00
00790            1760.00      -28.00
00791            1800.00      -28.00
00792            1800.00      -28.00
00793            1760.00      -24.00
00794            1760.00      -24.00
00795            1760.00      -24.00
00796            1760.00      -24.00
00797            1720.00      -28.00
00798            1720.00      -28.00
00799            1720.00      -28.00
00800            1680.00      -20.00
00801            1640.00      -32.00
00802            1600.00      -24.00
00803            1560.00      -24.00
00804            1520.00      -28.00
00805            1520.00      -24.00
00806            1520.00      -24.00
00807            1480.00      -24.00
00808            1400.00      -24.00
00809            1400.00      -20.00
00810            1360.00      -28.00
00811            1360.00      -24.00
00812            1280.00      -24.00
00813            1240.00      -24.00
00814            1200.00      -24.00
00815            1160.00      -20.00
00816            1040.00      -24.00
00817            1040.00      -20.00
00818             960.00      -24.00
00819             960.00      -28.00
00820             920.00      -24.00
00821             960.00      -20.00
00822             920.00      -20.00
00823             920.00      -20.00
00824             960.00      -24.00
00825            1000.00      -28.00
00826            1000.00      -20.00
00827            1040.00      -24.00
00828            1040.00      -20.00
00829            1080.00      -24.00
00830            1040.00      -20.00
00831            1080.00      -24.00
00832            1080.00      -24.00
00833            1040.00      -20.00
00834            1040.00      -20.00
00835            1000.00      -28.00
00836             960.00      -20.00
00837             920.00      -20.00
00838             920.00      -24.00
00839             840.00      -16.00
00840             720.00      -24.00
00841             720.00      -24.00
00842             640.00      -16.00
00843             560.00      -24.00
00844             520.00      -20.00
00845             480.00      -28.00
00846             400.00      -24.00
00847             280.00      -28.00
00848             280.00      -20.00
00849             200.00      -20.00
00850             120.00      -16.00
00851              40.00      -20.00
00852               0.00      -24.00
00853             -80.00      -24.00
00854            -240.00      -20.00
00855            -280.00      -24.00
00856            -480.00      -20.00
00857            -640.00      -20.00
00858            -720.00      -16.00
00859            -920.00      -16.00
00860           -1040.00      -20.00
00861           -1200.00      -20.00
00862           -1320.00      -20.00
00863           -1440.00      -24.00
00864           -1520.00      -20.00
00865           -1640.00      -20.00
00866           -1800.00      -24.00
00867           -1880.00      -20.00
00868           -1960.00      -20.00
00869           -2080.00      -20.00
00870           -2120.00      -24.00
00871           -2280.00      -16.00
00872           -2320.00      -16.00
00873           -2520.00      -16.00
00874           -2600.00      -16.00
00875           -2720.00      -24.00
00876           -2880.00      -20.00
00877           -3000.00      -16.00
00878           -3160.00      -20.00
00879           -3160.00      -24.00
00880           -3280.00      -16.00
00881           -3360.00      -20.00
00882           -3400.00      -20.00
00883           -3480.00      -20.00
00884           -3480.00      -20.00
00885           -3520.00      -20.00
00886           -3520.00      -24.00
00887           -3560.00      -24.00
00888           -3560.00      -20.00
00889           -3560.00      -20.00
00890           -3520.00      -16.00
00891           -3560.00      -16.00
00892           -3520.00      -20.00
00893           -3520.00      -16.00
00894           -3520.00      -16.00
00895           -3480.00      -16.00
00896           -3480.00      -16.00
00897           -3480.00      -24.00
00898           -3400.00      -16.00
00899           -3400.00      -16.00
00900           -3360.00      -20.00
00901           -3360.00      -20.00
00902           -3320.00      -20.00
00903           -3280.00      -20.00
00904           -3240.00      -16.00
00905           -3240.00      -20.00
00906           -3160.00      -16.00
00907           -3080.00      -12.00
00908           -3000.00      -20.00
00909           -2920.00      -12.00
00910           -2840.00      -16.00
00911           -2760.00      -20.00
00912           -2560.00      -20.00
00913           -2520.00      -16.00
00914           -2360.00      -16.00
00915           -2160.00      -20.00
00916           -2040.00      -12.00
00917           -1840.00      -16.00
00918           -1600.00      -20.00
00919           -1520.00      -16.00
00920           -1280.00      -20.00
00921           -1080.00      -20.00
00922            -880.00      -12.00
00923            -760.00      -20.00
00924            -640.00      -12.00
00925            -480.00      -20.00
00926            -240.00      -20.00
00927            -200.00      -12.00
00928             -40.00      -16.00
00929             240.00      -20.00
00930             320.00      -16.00
00931             440.00      -16.00
00932             560.00      -16.00
00933             760.00      -12.00
00934             840.00      -16.00
00935             840.00      -20.00
00936             960.00      -16.00
00937             960.00      -16.00
00938            1080.00      -20.00
00939            1160.00      -24.00
00940            1120.00      -16.00
00941            1200.00      -20.00
00942            1200.00      -20.00
00943            1200.00      -16.00
00944            1280.00      -16.00
00945            1280.00      -20.00
00946            1240.00      -24.00
00947            1200.00      -20.00
00948            1280.00      -16.00
00949            1280.00      -20.00
00950            1280.00      -20.00
00951            1280.00      -16.00
00952            1320.00      -16.00
00953            1360.00      -20.00
00954            1400.00      -20.00
00955            1440.00      -16.00
00956            1440.00      -12.00
00957            1520.00      -16.00
00958            1600.00      -16.00
00959            1600.00      -24.00
00960            1640.00      -16.00
00961            1600.00      -16.00
00962            1640.00      -20.00
00963            1640.00      -12.00
00964            1640.00      -16.00
00965            1560.00      -20.00
00966            1560.00      -24.00
00967            1520.00      -20.00
00968            1520.00      -16.00
00969            1480.00      -16.00
00970            1480.00      -24.00
00971            1440.00      -20.00
00972            1400.00      -24.00
00973            1400.00      -16.00
00974            1360.00      -20.00
00975            1400.00      -24.00
00976            1360.00      -20.00
00977            1360.00      -20.00
00978            1400.00      -20.00
00979            1400.00      -16.00
00980            1440.00      -16.00
00981            1480.00      -20.00
00982            1480.00      -20.00
00983            1520.00      -20.00
00984            1480.00      -16.00
00985            1520.00      -20.00
00986            1520.00      -16.00
00987            1520.00      -16.00
00988            1480.00      -16.00
00989            1400.00      -20.00
00990            1320.00      -12.00
00991            1280.00      -20.00
00992            1200.00      -16.00
00993            1120.00      -16.00
00994            1000.00      -12.00
00995             880.00      -16.00
00996             800.00      -16.00
00997             640.00      -12.00
00998             560.00      -16.00
00999             480.00      -12.00
01000             440.00      -16.00
01001             360.00      -16.00
01002             320.00      -20.00
01003             240.00      -16.00
01004             160.00      -20.00
01005             160.00      -12.00
01006              40.00      -16.00
01007               0.00      -16.00
01008             -80.00      -16.00
01009            -120.00      -12.00
01010            -160.00      -16.00
01011            -680.00      500.00
01012            -520.00      500.00
01013            -400.00      -32.00
01014            -280.00      -36.00
01015            -120.00      -36.00
01016               0.00      -36.00
01017             120.00      -40.00
01018             200.00      -32.00
01019             280.00      -32.00
01020             400.00      -32.00
01021             560.00      -28.00
01022             640.00      -32.00
01023             720.00      -32.00
01024             800.00      -28.00
01025             880.00      -28.00
01026            1040.00      -28.00
01027            1040.00      -28.00
01028            1160.00      -28.00
01029            1280.00      -28.00
01030            1320.00      -24.00
01031            1400.00      -32.00
01032            1480.00      -24.00
01033            1560.00      -28.00
01034            1640.00      -24.00
01035            1640.00      -28.00
01036            1640.00      -20.00
01037            1720.00      -20.00
01038            1760.00      -24.00
01039            1760.00      -28.00
01040            1760.00      -28.00
01041            1760.00      -24.00
01042            1800.00      -28.00
01043            1760.00      -20.00
01044            1760.00      -24.00
01045            1760.00      -24.00
01046            1760.00      -16.00
01047            1720.00      -20.00
01048            1680.00      -24.00
01049            1680.00      -20.00
01050            1640.00      -20.00
01051            1600.00      -24.00
01052            1600.00      -16.00
01053            1560.00      -20.00
01054            1560.00      -24.00
01055            1520.00      -20.00
01056            1480.00      -16.00
01057            1480.00      -20.00
01058            1440.00      -24.00
01059            1400.00      -24.00
01060            1360.00      -16.00
01061            1320.00      -20.00
01062            1280.00      -24.00
01063            1200.00      -20.00
01064            1240.00      -16.00
01065            1120.00      -16.00
01066            1120.00      -20.00
01067            1040.00      -20.00
01068            1000.00      -20.00
01069             960.00      -16.00
01070             960.00      -16.00
01071             920.00      -20.00
