Unit:(mV)
                     CH1         CH2
Frequency              ?   1.214 kHz
Period                 ?  823.723 us
00001            1640.00      -20.00
00002            1560.00      -20.00
00003            1520.00      -16.00
00004            1400.00      -20.00
00005            1360.00      -20.00
00006            1320.00      -16.00
00007            1280.00      -16.00
00008            1240.00      -16.00
00009            1040.00      -20.00
00010            1000.00      -16.00
00011             680.00      500.00
00012             640.00      500.00
00013             560.00      500.00
00014             480.00      -36.00
00015             440.00      -36.00
00016             440.00      -36.00
00017             360.00      -20.00
00018             320.00      -40.00
00019             240.00      -32.00
00020             120.00      -32.00
00021             120.00      -36.00
00022              40.00      -36.00
00023               0.00      -32.00
00024               0.00      -32.00
00025            -120.00      -32.00
00026            -200.00      -36.00
00027            -240.00      -24.00
00028            -320.00      -28.00
00029            -400.00      -32.00
00030            -480.00      -28.00
00031            -440.00      -32.00
00032            -560.00      -32.00
00033            -600.00      -28.00
00034            -720.00      -20.00
00035            -680.00      -28.00
00036            -800.00      -28.00
00037            -800.00      -28.00
00038            -880.00      -24.00
00039            -920.00      -24.00
00040           -1000.00      -20.00
00041           -1040.00      -28.00
00042           -1040.00      -28.00
00043           -1120.00      -24.00
00044           -1160.00      -24.00
00045           -1200.00      -28.00
00046           -1240.00      -24.00
00047           -1280.00      -24.00
00048           -1320.00      -24.00
00049           -1400.00      -24.00
00050           -1440.00      -28.00
00051           -1480.00      -28.00
00052           -1480.00      -24.00
00053           -1560.00      -28.00
00054           -1560.00      -28.00
00055           -1600.00      -20.00
00056           -1640.00      -20.00
00057           -1680.00      -24.00
00058           -1680.00      -28.00
00059           -1720.00      -24.00
00060           -1760.00      -28.00
00061           -1760.00      -24.00
00062           -1840.00      -24.00
00063           -1880.00      -24.00
00064           -1840.00      -28.00
00065           -1920.00      -24.00
00066           -1920.00      -24.00
00067           -1960.00      -20.00
00068           -1960.00      -36.00
00069           -2000.00      -24.00
00070           -2000.00      -24.00
00071           -2040.00      -20.00
00072           -2040.00      -24.00
00073           -2040.00      -24.00
00074           -2080.00      -24.00
00075           -2080.00      -20.00
00076           -2080.00      -24.00
00077           -2080.00      -24.00
00078           -2120.00      -20.00
00079           -2080.00      -20.00
00080           -2120.00      -20.00
00081           -2160.00      -24.00
00082           -2120.00      -20.00
00083           -2160.00      -20.00
00084           -2160.00      -16.00
00085           -2160.00      -20.00
00086           -2200.00      -28.00
00087           -2160.00      -16.00
00088           -2160.00      -16.00
00089           -2200.00      -20.00
00090           -2160.00      -20.00
00091           -2160.00      -20.00
00092           -2200.00      -20.00
00093           -2200.00      -20.00
00094           -2200.00      -20.00
00095           -2200.00      -24.00
00096           -2200.00      -20.00
00097           -2160.00      -28.00
00098           -2200.00      -16.00
00099           -2160.00      -24.00
00100           -2160.00      -24.00
00101           -2120.00      -16.00
00102           -2120.00      -20.00
00103           -2120.00      -20.00
00104           -2080.00      -20.00
00105           -2080.00      -20.00
00106           -2080.00      -24.00
00107           -2080.00      -20.00
00108           -2040.00      -16.00
00109           -2040.00      -16.00
00110           -2000.00      -12.00
00111           -2000.00      -20.00
00112           -2000.00      -12.00
00113           -1960.00      -24.00
00114           -1920.00      -16.00
00115           -1920.00      -16.00
00116           -1920.00      -16.00
00117           -1920.00      -20.00
00118           -1840.00      -20.00
00119           -1840.00      -20.00
00120           -1800.00      -20.00
00121           -1760.00      -16.00
00122           -1760.00      -20.00
00123           -1760.00      -24.00
00124           -1720.00      -16.00
00125           -1720.00      -16.00
00126           -1680.00      -16.00
00127           -1640.00      -20.00
00128           -1560.00      -16.00
00129           -1560.00      -16.00
00130           -1560.00      -20.00
00131           -1480.00      -20.00
00132           -1440.00      -20.00
00133           -1400.00      -20.00
00134           -1360.00      -20.00
00135           -1320.00      -20.00
00136           -1280.00      -20.00
00137           -1200.00      -16.00
00138           -1160.00      -16.00
00139           -1080.00      -20.00
00140           -1040.00      -20.00
00141           -1040.00      -20.00
00142            -960.00      -20.00
00143            -880.00      -20.00
00144            -800.00      -16.00
00145            -720.00      -20.00
00146            -640.00      -20.00
00147            -600.00      -16.00
00148            -520.00      -16.00
00149            -480.00      -16.00
00150            -400.00      -20.00
00151            -320.00      -20.00
00152            -240.00      -20.00
00153            -200.00      -20.00
00154            -120.00      -12.00
00155             -40.00      -16.00
00156               0.00      -24.00
00157             120.00      -20.00
00158             160.00      -20.00
00159             280.00      -20.00
00160             320.00      -20.00
00161             400.00      -16.00
00162             480.00      -16.00
00163             560.00      -16.00
00164             640.00      -16.00
00165             680.00      -16.00
00166             800.00      -12.00
00167             880.00      -16.00
00168            1000.00      -12.00
00169            1040.00      -16.00
00170            1120.00      -20.00
00171            1160.00      -16.00
00172            1200.00      -16.00
00173            1280.00      -16.00
00174            1360.00      -16.00
00175            1440.00      -16.00
00176            1520.00      -20.00
00177            1600.00      -16.00
00178            1680.00      -16.00
00179            1680.00      -20.00
00180            1760.00      -20.00
00181            1800.00      -16.00
00182            1840.00      -20.00
00183            1960.00      -16.00
00184            1960.00      -20.00
00185            2040.00      -16.00
00186            2040.00      -20.00
00187            2040.00      -16.00
00188            2120.00      -20.00
00189            2160.00      -20.00
00190            2240.00      -16.00
00191            2240.00      -16.00
00192            2280.00      -16.00
00193            2320.00      -24.00
00194            2320.00      -20.00
00195            2360.00      -16.00
00196            2400.00      -16.00
00197            2400.00      -12.00
00198            2480.00      -16.00
00199            2440.00      -16.00
00200            2520.00      -16.00
00201            2520.00      -20.00
00202            2560.00      -16.00
00203            2560.00      -20.00
00204            2560.00      -20.00
00205            2600.00      -24.00
00206            2600.00      -12.00
00207            2600.00      -12.00
00208            2640.00      -16.00
00209            2600.00      -16.00
00210            2640.00      -20.00
00211            2640.00      -20.00
00212            2640.00      -12.00
00213            2640.00      -20.00
00214            2640.00      -16.00
00215            2640.00      -12.00
00216            2640.00      -20.00
00217            2600.00      -12.00
00218            2640.00      -16.00
00219            2640.00      -16.00
00220            2600.00      -16.00
00221            2600.00      -12.00
00222            2560.00      -20.00
00223            2600.00      -16.00
00224            2560.00      -16.00
00225            2520.00      -12.00
00226            2480.00      -16.00
00227            2480.00      -16.00
00228            2480.00      -16.00
00229            2440.00      -16.00
00230            2480.00      -16.00
00231            2440.00      -16.00
00232            2440.00      -16.00
00233            2400.00      -16.00
00234            2400.00      -12.00
00235            2360.00       -8.00
00236            2320.00      -12.00
00237            2280.00      -32.00
00238            2200.00      -16.00
00239            2160.00      -16.00
00240            2120.00      -12.00
00241            2080.00      -20.00
00242            2080.00      -16.00
00243            2000.00      -16.00
00244            1920.00      -16.00
00245            1960.00      -12.00
00246            1840.00      -12.00
00247            1840.00      -16.00
00248            1720.00      -16.00
00249            1680.00      -16.00
00250            1640.00      -16.00
00251            1680.00      -20.00
00252            1520.00      -12.00
00253            1480.00      -16.00
00254            1440.00      -12.00
00255            1360.00      -16.00
00256            1280.00      -16.00
00257            1280.00      -16.00
00258            1120.00      -16.00
00259            1040.00      -16.00
00260            1000.00      -12.00
00261             680.00      500.00
00262             640.00      500.00
00263             640.00      500.00
00264             520.00      -32.00
00265             480.00      -32.00
00266             440.00      -40.00
00267             360.00      -32.00
00268             360.00      -32.00
00269             280.00      -36.00
00270             120.00      -36.00
00271             120.00      -28.00
00272              40.00      -28.00
00273             -40.00      -28.00
00274             -80.00      -28.00
00275             -80.00      -28.00
00276            -200.00      -28.00
00277            -280.00      -28.00
00278            -360.00      -28.00
00279            -440.00      -32.00
00280            -440.00      -24.00
00281            -480.00      -24.00
00282            -560.00      -20.00
00283            -640.00      -24.00
00284            -640.00      -20.00
00285            -720.00      -20.00
00286            -760.00      -20.00
00287            -840.00      -20.00
00288            -880.00      -24.00
00289            -920.00      -24.00
00290            -960.00      -16.00
00291           -1040.00      -20.00
00292           -1040.00      -20.00
00293           -1120.00      -12.00
00294           -1200.00      -20.00
00295           -1200.00      -20.00
00296           -1280.00      -20.00
00297           -1280.00      -20.00
00298           -1360.00      -20.00
00299           -1400.00      -20.00
00300           -1400.00      -16.00
00301           -1440.00      -20.00
00302           -1520.00      -16.00
00303           -1560.00      -20.00
00304           -1560.00      -28.00
00305           -1560.00      -20.00
00306           -1640.00      -16.00
00307           -1680.00      -20.00
00308           -1680.00      -16.00
00309           -1760.00      -16.00
00310           -1760.00      -16.00
00311           -1800.00      -16.00
00312           -1840.00      -12.00
00313           -1880.00      -16.00
00314           -1880.00      -20.00
00315           -1920.00      -16.00
00316           -1920.00      -16.00
00317           -1960.00      -20.00
00318           -1960.00      -20.00
00319           -2000.00      -20.00
00320           -2000.00      -20.00
00321           -2000.00      -12.00
00322           -2000.00      -20.00
00323           -2080.00      -16.00
00324           -2040.00      -20.00
00325           -2040.00      -16.00
00326           -2080.00      -20.00
00327           -2080.00      -20.00
00328           -2080.00      -20.00
00329           -2120.00      -20.00
00330           -2160.00      -16.00
00331           -2120.00      -16.00
00332           -2160.00      -16.00
00333           -2160.00      -16.00
00334           -2160.00      -20.00
00335           -2200.00      -16.00
00336           -2200.00      -20.00
00337           -2160.00      -12.00
00338           -2160.00      -16.00
00339           -2160.00      -16.00
00340           -2200.00      -12.00
00341           -2200.00      -16.00
00342           -2160.00      -16.00
00343           -2200.00      -16.00
00344           -2200.00      -16.00
00345           -2200.00      -16.00
00346           -2160.00      -12.00
00347           -2160.00      -16.00
00348           -2160.00      -16.00
00349           -2160.00      -20.00
00350           -2160.00      -16.00
00351           -2160.00      -16.00
00352           -2120.00      -20.00
00353           -2120.00      -16.00
00354           -2120.00      -16.00
00355           -2080.00      -16.00
00356           -2040.00      -16.00
00357           -2080.00      -16.00
00358           -2080.00      -16.00
00359           -2040.00      -16.00
00360           -2000.00      -12.00
00361           -2000.00      -20.00
00362           -1960.00      -16.00
00363           -1960.00      -16.00
00364           -1960.00      -16.00
00365           -1920.00      -16.00
00366           -1880.00      -16.00
00367           -1880.00      -20.00
00368           -1840.00      -16.00
00369           -1840.00      -16.00
00370           -1840.00      -16.00
00371           -1800.00      -16.00
00372           -1800.00      -16.00
00373           -1760.00      -20.00
00374           -1720.00      -16.00
00375           -1720.00      -12.00
00376           -1640.00      -20.00
00377           -1640.00      -16.00
00378           -1600.00      -12.00
00379           -1560.00      -12.00
00380           -1560.00      -20.00
00381           -1520.00      -16.00
00382           -1440.00      -20.00
00383           -1440.00      -16.00
00384           -1360.00      -12.00
00385           -1280.00      -12.00
00386           -1280.00      -16.00
00387           -1240.00      -20.00
00388           -1160.00      -16.00
00389           -1120.00      -16.00
00390           -1040.00      -16.00
00391            -960.00      -20.00
00392            -960.00      -16.00
00393            -920.00      -16.00
00394            -800.00      -16.00
00395            -760.00      -20.00
00396            -680.00      -16.00
00397            -600.00      -16.00
00398            -560.00      -16.00
00399            -440.00      -20.00
00400            -400.00      -16.00
00401            -360.00      -16.00
00402            -240.00      -16.00
00403            -200.00      -16.00
00404             -80.00      -16.00
00405               0.00      -16.00
00406              40.00      -16.00
00407              80.00      -16.00
00408             200.00      -16.00
00409             320.00      -20.00
00410             360.00      -20.00
00411             400.00      -16.00
00412             560.00      -16.00
00413             560.00      -16.00
00414             640.00      -16.00
00415             800.00      -20.00
00416             800.00      -16.00
00417             880.00      -16.00
00418            1000.00       -8.00
00419            1000.00      -16.00
00420            1080.00      -16.00
00421            1200.00      -16.00
00422            1240.00      -20.00
00423            1320.00      -16.00
00424            1400.00      -12.00
00425            1440.00      -20.00
00426            1560.00      -16.00
00427            1600.00      -16.00
00428            1640.00      -16.00
00429            1720.00      -16.00
00430            1800.00      -20.00
00431            1760.00      -16.00
00432            1880.00      -16.00
00433            1840.00      -16.00
00434            1960.00      -16.00
00435            2000.00      -16.00
00436            2000.00      -16.00
00437            2080.00      -20.00
00438            2120.00      -20.00
00439            2160.00      -20.00
00440            2240.00      -20.00
00441            2280.00      -16.00
00442            2280.00      -20.00
00443            2320.00      -20.00
00444            2320.00      -24.00
00445            2400.00      -16.00
00446            2400.00      -16.00
00447            2440.00      -20.00
00448            2480.00      -16.00
00449            2480.00      -20.00
00450            2480.00      -20.00
00451            2520.00      -20.00
00452            2520.00      -20.00
00453            2560.00      -16.00
00454            2560.00      -24.00
00455            2560.00      -12.00
00456            2600.00      -12.00
00457            2600.00      -20.00
00458            2600.00      -20.00
00459            2640.00      -16.00
00460            2640.00      -20.00
00461            2640.00      -16.00
00462            2640.00      -16.00
00463            2640.00      -16.00
00464            2640.00      -16.00
00465            2680.00      -20.00
00466            2640.00      -16.00
00467            2600.00      -20.00
00468            2600.00      -16.00
00469            2640.00      -16.00
00470            2600.00      -20.00
00471            2560.00      -16.00
00472            2600.00      -20.00
00473            2600.00      -20.00
00474            2560.00      -16.00
00475            2520.00      -16.00
00476            2520.00      -16.00
00477            2520.00      -12.00
00478            2520.00      -16.00
00479            2480.00      -16.00
00480            2440.00      -20.00
00481            2480.00      -16.00
00482            2400.00      -24.00
00483            2360.00      -16.00
00484            2360.00      -12.00
00485            2360.00      -16.00
00486            2280.00      -20.00
00487            2280.00      -16.00
00488            2200.00      -16.00
00489            2240.00      -16.00
00490            2160.00      -16.00
00491            2040.00      -20.00
00492            2120.00      -20.00
00493            1960.00      -12.00
00494            1960.00      -16.00
00495            1960.00      -16.00
00496            1840.00      -12.00
00497            1840.00      -20.00
00498            1760.00      -20.00
00499            1720.00      -20.00
00500            1640.00      -20.00
00501            1560.00      -20.00
00502            1520.00      -16.00
00503            1440.00      -20.00
00504            1440.00      -16.00
00505            1360.00      -16.00
00506            1240.00      -24.00
00507            1200.00      -20.00
00508            1120.00      -16.00
00509            1120.00      -16.00
00510            1040.00      -16.00
00511             680.00      500.00
00512             640.00      500.00
00513             560.00      500.00
00514             560.00      -36.00
00515             400.00      -40.00
00516             440.00      -40.00
00517             400.00      -32.00
00518             280.00      -40.00
00519             240.00      -36.00
00520             160.00      -36.00
00521             120.00      -36.00
00522              80.00      -32.00
00523             -80.00      -28.00
00524             -80.00      -32.00
00525            -160.00      -32.00
00526            -240.00      -28.00
00527            -280.00      -32.00
00528            -360.00      -32.00
00529            -400.00      -28.00
00530            -440.00      -32.00
00531            -520.00      -24.00
00532            -600.00      -28.00
00533            -600.00      -28.00
00534            -640.00      -28.00
00535            -680.00      -28.00
00536            -760.00      -24.00
00537            -840.00      -24.00
00538            -880.00      -28.00
00539            -920.00      -28.00
00540           -1040.00      -28.00
00541           -1040.00      -24.00
00542           -1120.00      -28.00
00543           -1120.00      -28.00
00544           -1200.00      -28.00
00545           -1240.00      -24.00
00546           -1280.00      -24.00
00547           -1320.00      -24.00
00548           -1360.00      -20.00
00549           -1360.00      -20.00
00550           -1400.00      -24.00
00551           -1480.00      -24.00
00552           -1480.00      -24.00
00553           -1520.00      -20.00
00554           -1600.00      -20.00
00555           -1640.00      -24.00
00556           -1640.00      -24.00
00557           -1640.00      -24.00
00558           -1680.00      -24.00
00559           -1720.00      -24.00
00560           -1760.00      -20.00
