Unit:(mV)
                     CH1         CH2
00303             440.00        0.00
00304             420.00        0.00
00305             420.00        0.00
00306             440.00       20.00
00307             460.00        0.00
00308             540.00        0.00
00309             460.00        0.00
00310             480.00        0.00
00311             400.00      -20.00
00312             480.00        0.00
00313             440.00       20.00
00314             520.00        0.00
00315             460.00        0.00
00316             500.00        0.00
00317             380.00        0.00
00318             440.00        0.00
00319             500.00      -20.00
00320             360.00        0.00
00321             380.00        0.00
00322             440.00        0.00
00323             420.00      -20.00
00324             420.00      -20.00
00325             420.00      -20.00
00326             440.00        0.00
00327             400.00        0.00
00328             320.00        0.00
00329             440.00        0.00
00330             380.00        0.00
00331             400.00        0.00
00332             400.00        0.00
00333             380.00        0.00
00334             360.00        0.00
00335             380.00        0.00
00336             400.00        0.00
00337             340.00        0.00
00338             340.00      -20.00
00339             400.00        0.00
00340             280.00        0.00
00341             300.00        0.00
00342             360.00       20.00
00343             340.00      -20.00
00344             360.00        0.00
00345             340.00       20.00
00346             340.00        0.00
00347             240.00        0.00
00348             340.00        0.00
00349             340.00        0.00
00350             320.00      -20.00
00351             240.00        0.00
00352             280.00        0.00
00353             220.00        0.00
00354             300.00        0.00
00355             180.00      -20.00
00356             260.00        0.00
00357             320.00        0.00
00358             160.00        0.00
00359             280.00        0.00
00360             240.00       20.00
00361             300.00      -20.00
00362             340.00        0.00
00363             320.00        0.00
00364             320.00        0.00
00365             320.00      -20.00
00366             220.00        0.00
00367             220.00      -20.00
00368             220.00      -20.00
00369             180.00      -20.00
00370             200.00        0.00
00371             220.00      -20.00
00372             260.00        0.00
00373             180.00        0.00
00374             280.00      -20.00
00375             200.00        0.00
00376             180.00      -20.00
00377             160.00        0.00
00378             180.00      -20.00
00379             160.00        0.00
00380             140.00      -20.00
00381             260.00        0.00
00382             240.00        0.00
00383             260.00        0.00
00384             220.00        0.00
00385             180.00        0.00
00386             100.00        0.00
00387             140.00       20.00
00388               0.00        0.00
00389             220.00        0.00
00390             100.00        0.00
00391             -20.00        0.00
00392              60.00        0.00
00393             -20.00        0.00
00394              40.00      -20.00
00395             100.00        0.00
00396             160.00        0.00
00397              20.00       20.00
00398             160.00      -20.00
00399             -40.00       20.00
00400              40.00        0.00
00401             120.00        0.00
00402             120.00      -20.00
00403             100.00        0.00
00404             100.00        0.00
00405             -60.00        0.00
00406              40.00        0.00
00407             160.00        0.00
00408               0.00        0.00
00409             -60.00      -40.00
00410             180.00        0.00
00411              60.00        0.00
00412              60.00      -20.00
00413              40.00       20.00
00414             160.00        0.00
00415             -40.00        0.00
00416             -60.00        0.00
00417             160.00        0.00
00418             -40.00        0.00
00419            -100.00      -20.00
00420              60.00      -20.00
00421              40.00      -20.00
00422              40.00       20.00
00423              40.00        0.00
00424              40.00        0.00
00425            -200.00        0.00
00426              20.00        0.00
00427             -40.00        0.00
00428              20.00        0.00
00429            -180.00        0.00
00430            -120.00        0.00
00431             -80.00       20.00
00432               0.00        0.00
00433            -180.00        0.00
00434            -200.00        0.00
00435              20.00        0.00
00436            -100.00        0.00
00437            -120.00        0.00
00438            -160.00        0.00
00439             100.00      -20.00
00440               0.00        0.00
00441             -60.00        0.00
00442             -40.00        0.00
00443              40.00      -20.00
00444              40.00        0.00
00445            -240.00      -20.00
00446             -20.00        0.00
00447            -300.00       20.00
00448              80.00      -20.00
00449            -140.00        0.00
00450            -240.00        0.00
00451            -280.00        0.00
00452            -280.00      -20.00
00453            -180.00        0.00
00454              40.00      -20.00
00455            -300.00        0.00
00456            -140.00        0.00
00457            -240.00        0.00
00458              60.00        0.00
00459            -160.00        0.00
00460            -280.00      -20.00
00461            -320.00        0.00
00462            -280.00       20.00
00463            -100.00        0.00
00464              40.00      -20.00
00465            -360.00      -20.00
00466             -40.00        0.00
00467            -380.00      -40.00
00468             -80.00        0.00
00469             -20.00        0.00
00470             -60.00        0.00
00471            -140.00        0.00
00472             -20.00        0.00
00473             -60.00        0.00
00474            -380.00        0.00
00475            -140.00        0.00
00476            -340.00        0.00
00477             -80.00      -20.00
00478            -380.00        0.00
00479            -420.00      -20.00
00480            -320.00        0.00
00481            -360.00      -20.00
00482            -420.00      -20.00
00483            -360.00        0.00
00484             -60.00      -20.00
00485            -460.00      -20.00
00486             -40.00       20.00
00487            -440.00        0.00
00488            -340.00      -20.00
00489             -60.00        0.00
00490             -40.00      -20.00
00491             -40.00        0.00
00492            -280.00        0.00
00493            -480.00        0.00
00494            -200.00      -20.00
00495            -320.00      -20.00
00496            -280.00        0.00
00497            -500.00        0.00
00498            -180.00        0.00
00499             -40.00        0.00
00500             -20.00        0.00
00501             -20.00      -20.00
00502            -280.00        0.00
00503            -520.00        0.00
00504            -220.00        0.00
00505            -460.00      -20.00
00506            -100.00        0.00
00507            -500.00        0.00
00508            -480.00        0.00
00509            -280.00        0.00
00510            -320.00      -20.00
00511            -400.00        0.00
00512            -560.00        0.00
00513            -380.00        0.00
00514            -200.00        0.00
00515            -480.00      -20.00
00516            -400.00        0.00
00517            -140.00      -20.00
00518            -420.00        0.00
00519            -520.00        0.00
00520            -520.00        0.00
00521            -420.00       20.00
00522            -140.00        0.00
00523            -460.00      -20.00
00524            -480.00        0.00
00525            -320.00      -20.00
00526            -340.00        0.00
00527            -580.00      -20.00
00528            -540.00      -20.00
00529            -500.00        0.00
00530            -520.00        0.00
00531            -600.00        0.00
00532            -520.00      -20.00
00533            -120.00        0.00
00534            -620.00      -20.00
00535            -180.00        0.00
00536            -560.00      -20.00
00537            -560.00        0.00
00538            -400.00        0.00
00539            -320.00        0.00
00540            -440.00      -20.00
00541            -580.00        0.00
00542            -580.00        0.00
00543            -220.00      -20.00
00544            -620.00        0.00
00545            -180.00        0.00
00546            -520.00      -20.00
00547            -640.00        0.00
00548            -580.00        0.00
00549            -600.00        0.00
00550            -600.00      -20.00
00551            -620.00        0.00
00552            -340.00        0.00
00553            -480.00        0.00
00554            -500.00        0.00
00555            -580.00        0.00
00556            -260.00        0.00
00557            -440.00        0.00
00558            -560.00       20.00
00559            -560.00      -20.00
00560            -440.00        0.00
00561            -280.00      -20.00
00562            -600.00       20.00
00563            -520.00        0.00
00564            -460.00        0.00
00565            -400.00        0.00
00566            -660.00      -20.00
00567            -620.00        0.00
00568            -600.00        0.00
00569            -580.00        0.00
00570            -640.00        0.00
00571            -600.00        0.00
00572            -260.00        0.00
00573            -680.00        0.00
00574            -300.00       20.00
00575            -640.00        0.00
00576            -600.00        0.00
00577            -440.00        0.00
00578            -400.00        0.00
00579            -440.00      -20.00
00580            -580.00        0.00
00581            -680.00      -20.00
00582            -360.00      -20.00
00583            -660.00        0.00
00584            -340.00        0.00
00585            -660.00       20.00
00586            -660.00        0.00
00587            -520.00       20.00
00588            -520.00        0.00
00589            -560.00        0.00
00590            -680.00        0.00
00591            -560.00        0.00
00592            -400.00        0.00
00593            -660.00        0.00
00594            -500.00        0.00
00595            -480.00        0.00
00596            -640.00        0.00
00597            -680.00        0.00
00598            -660.00        0.00
00599            -680.00       20.00
00600            -520.00        0.00
00601            -480.00        0.00
00602            -700.00        0.00
00603            -400.00      -20.00
00604            -680.00        0.00
00605            -620.00      -20.00
00606            -460.00        0.00
00607            -440.00        0.00
00608            -420.00       20.00
00609            -520.00        0.00
00610            -660.00        0.00
00611            -600.00      -20.00
00612            -520.00        0.00
00613            -660.00        0.00
00614            -580.00        0.00
00615            -440.00        0.00
00616            -480.00      -20.00
00617            -560.00        0.00
00618            -540.00      -20.00
00619            -480.00        0.00
00620            -520.00        0.00
00621            -700.00        0.00
00622            -480.00        0.00
00623            -680.00        0.00
00624            -520.00        0.00
00625            -540.00        0.00
00626            -600.00        0.00
00627            -640.00        0.00
00628            -580.00        0.00
00629            -540.00        0.00
00630            -600.00        0.00
00631            -660.00        0.00
00632            -560.00        0.00
00633            -660.00        0.00
00634            -660.00       20.00
00635            -540.00        0.00
00636            -520.00        0.00
00637            -540.00        0.00
00638            -520.00        0.00
00639            -620.00      -20.00
00640            -700.00        0.00
00641            -580.00        0.00
00642            -660.00      -20.00
00643            -520.00       20.00
00644            -640.00        0.00
00645            -700.00        0.00
00646            -680.00        0.00
00647            -680.00        0.00
00648            -700.00        0.00
00649            -620.00        0.00
00650            -540.00        0.00
00651            -720.00       20.00
00652            -520.00        0.00
00653            -740.00        0.00
00654            -640.00        0.00
00655            -540.00        0.00
00656            -520.00        0.00
00657            -520.00        0.00
00658            -560.00        0.00
00659            -700.00        0.00
00660            -620.00      -20.00
00661            -560.00        0.00
00662            -660.00        0.00
00663            -640.00        0.00
00664            -540.00        0.00
00665            -560.00        0.00
00666            -520.00        0.00
00667            -580.00      -20.00
00668            -560.00        0.00
00669            -640.00      -20.00
00670            -640.00        0.00
00671            -560.00       20.00
00672            -600.00      -20.00
00673            -680.00        0.00
00674            -560.00        0.00
00675            -560.00      -20.00
00676            -540.00        0.00
00677            -540.00        0.00
00678            -600.00       20.00
00679            -680.00      -20.00
00680            -540.00        0.00
00681            -740.00        0.00
00682            -540.00        0.00
00683            -600.00        0.00
00684            -720.00        0.00
00685            -680.00        0.00
00686            -740.00        0.00
00687            -680.00        0.00
00688            -620.00        0.00
00689            -580.00        0.00
00690            -680.00        0.00
00691            -560.00        0.00
00692            -720.00      -20.00
00693            -680.00        0.00
00694            -580.00      -20.00
00695            -560.00        0.00
00696            -580.00        0.00
00697            -620.00        0.00
00698            -720.00        0.00
00699            -620.00        0.00
00700            -580.00      -20.00
00701            -620.00        0.00
00702            -680.00        0.00
00703            -580.00      -20.00
00704            -580.00        0.00
00705            -560.00        0.00
00706            -580.00        0.00
00707            -580.00        0.00
00708            -660.00       20.00
00709            -640.00       20.00
00710            -620.00      -20.00
00711            -640.00        0.00
00712            -680.00      -20.00
00713            -640.00        0.00
00714            -600.00      -20.00
00715            -600.00      -20.00
00716            -600.00        0.00
00717            -640.00        0.00
00718            -700.00        0.00
00719            -600.00      -20.00
00720            -600.00        0.00
00721            -580.00        0.00
00722            -680.00        0.00
00723            -600.00      -20.00
00724            -680.00      -20.00
00725            -600.00        0.00
00726            -640.00      -20.00
00727            -640.00        0.00
00728            -580.00      -20.00
00729            -640.00       20.00
00730            -600.00        0.00
00731            -620.00        0.00
00732            -600.00        0.00
00733            -600.00        0.00
00734            -600.00        0.00
00735            -580.00        0.00
00736            -620.00        0.00
00737            -560.00        0.00
00738            -640.00        0.00
00739            -620.00      -20.00
00740            -680.00        0.00
00741            -600.00        0.00
00742            -620.00        0.00
00743            -660.00        0.00
00744            -640.00        0.00
00745            -620.00      -20.00
00746            -620.00        0.00
00747            -640.00        0.00
00748            -640.00        0.00
00749            -640.00      -20.00
00750            -580.00      -20.00
00751            -600.00      -20.00
00752            -600.00        0.00
00753            -620.00      -20.00
00754            -640.00        0.00
00755            -640.00        0.00
00756            -620.00        0.00
00757            -480.00      -20.00
00758            -620.00        0.00
00759            -680.00      -20.00
00760            -660.00       20.00
00761            -480.00        0.00
00762            -620.00        0.00
00763            -640.00        0.00
00764            -680.00       20.00
00765            -640.00       20.00
00766            -540.00        0.00
00767            -640.00        0.00
00768            -680.00      -20.00
00769            -640.00        0.00
00770            -680.00        0.00
00771            -660.00        0.00
00772            -640.00        0.00
00773            -580.00      -20.00
00774            -620.00        0.00
00775            -660.00        0.00
00776            -660.00      -20.00
00777            -560.00      -20.00
00778            -700.00        0.00
00779            -540.00      -20.00
00780            -640.00        0.00
00781            -640.00        0.00
00782            -380.00        0.00
00783            -500.00        0.00
00784            -420.00        0.00
00785            -580.00      -20.00
00786            -660.00        0.00
00787            -640.00        0.00
00788            -580.00       20.00
00789            -680.00       20.00
00790            -660.00        0.00
00791            -480.00      -20.00
00792            -400.00        0.00
00793            -420.00        0.00
00794            -400.00        0.00
00795            -520.00        0.00
00796            -680.00      -20.00
00797            -600.00        0.00
00798            -640.00        0.00
00799            -460.00        0.00
00800            -700.00        0.00
00801            -680.00        0.00
00802            -540.00      -20.00
00803            -560.00        0.00
00804            -600.00        0.00
00805            -680.00        0.00
00806            -640.00        0.00
00807            -440.00      -20.00
00808            -680.00        0.00
00809            -600.00      -20.00
00810            -500.00        0.00
00811            -660.00        0.00
00812            -700.00        0.00
00813            -700.00      -20.00
00814            -620.00       20.00
00815            -460.00        0.00
00816            -640.00        0.00
00817            -620.00        0.00
00818            -560.00        0.00
00819            -520.00        0.00
00820            -720.00      -20.00
00821            -700.00       20.00
00822            -680.00      -20.00
00823            -680.00        0.00
00824            -720.00        0.00
00825            -640.00        0.00
00826            -400.00      -20.00
00827            -760.00        0.00
00828            -460.00        0.00
00829            -660.00      -20.00
00830            -700.00       20.00
00831            -620.00        0.00
00832            -520.00        0.00
00833            -620.00        0.00
00834            -720.00        0.00
00835            -640.00      -20.00
00836            -480.00        0.00
00837            -720.00        0.00
00838            -420.00        0.00
00839            -560.00       20.00
00840            -700.00      -20.00
00841            -700.00        0.00
00842            -720.00        0.00
00843            -740.00        0.00
00844            -640.00      -40.00
00845            -460.00        0.00
00846            -640.00        0.00
00847            -440.00        0.00
00848            -720.00      -20.00
00849            -480.00      -20.00
00850            -460.00      -20.00
00851            -520.00      -20.00
00852            -520.00        0.00
00853            -480.00        0.00
00854            -520.00        0.00
00855            -700.00        0.00
00856            -440.00        0.00
00857            -640.00        0.00
00858            -460.00        0.00
00859            -600.00        0.00
00860            -740.00        0.00
00861            -700.00      -20.00
00862            -700.00        0.00
00863            -680.00        0.00
00864            -520.00        0.00
00865            -400.00        0.00
00866            -680.00      -20.00
00867            -500.00        0.00
00868            -540.00      -40.00
00869            -680.00        0.00
00870            -600.00      -20.00
00871            -560.00        0.00
00872            -600.00        0.00
00873            -680.00        0.00
00874            -560.00      -20.00
00875            -500.00        0.00
00876            -640.00      -20.00
00877            -400.00      -20.00
00878            -500.00        0.00
00879            -660.00      -20.00
00880            -640.00        0.00
00881            -620.00      -20.00
00882            -640.00       20.00
00883            -600.00        0.00
00884            -500.00        0.00
00885            -540.00        0.00
00886            -480.00      -20.00
00887            -620.00        0.00
00888            -520.00      -20.00
00889            -520.00       20.00
00890            -540.00        0.00
00891            -520.00        0.00
00892            -500.00        0.00
00893            -500.00      -20.00
00894            -580.00      -20.00
00895            -480.00        0.00
00896            -460.00        0.00
00897            -500.00        0.00
00898            -560.00        0.00
00899            -540.00       20.00
00900            -540.00        0.00
00901            -500.00        0.00
00902            -560.00        0.00
00903            -540.00        0.00
00904            -460.00      -20.00
00905            -560.00        0.00
00906            -520.00        0.00
00907            -560.00        0.00
00908            -460.00       20.00
00909            -420.00      -20.00
00910            -420.00        0.00
00911            -420.00      -20.00
00912            -440.00        0.00
00913            -500.00       20.00
00914            -520.00       20.00
00915            -520.00       20.00
00916            -460.00        0.00
00917            -500.00        0.00
00918            -500.00        0.00
00919            -440.00        0.00
00920            -540.00      -20.00
00921            -440.00        0.00
00922            -460.00        0.00
00923            -440.00        0.00
00924            -460.00        0.00
00925            -420.00      -20.00
00926            -520.00      -20.00
00927            -480.00        0.00
00928            -400.00       20.00
00929            -400.00        0.00
00930            -380.00        0.00
00931            -380.00        0.00
00932            -420.00        0.00
00933            -560.00      -20.00
00934            -420.00        0.00
00935            -460.00        0.00
00936            -360.00        0.00
00937            -500.00        0.00
00938            -440.00      -20.00
00939            -520.00        0.00
00940            -460.00        0.00
00941            -560.00      -20.00
00942            -360.00        0.00
00943            -300.00      -20.00
00944            -540.00        0.00
00945            -320.00        0.00
00946            -420.00        0.00
00947            -460.00        0.00
00948            -340.00      -20.00
00949            -300.00      -20.00
00950            -320.00      -20.00
00951            -400.00        0.00
00952            -460.00        0.00
00953            -280.00        0.00
00954            -480.00        0.00
00955            -300.00        0.00
00956            -440.00        0.00
00957            -440.00        0.00
00958            -300.00        0.00
00959            -280.00      -20.00
00960            -260.00        0.00
00961            -480.00       20.00
00962            -420.00        0.00
00963            -220.00        0.00
00964            -540.00      -20.00
00965            -200.00        0.00
00966            -360.00        0.00
00967            -460.00        0.00
00968            -380.00        0.00
00969            -380.00      -20.00
00970            -420.00        0.00
00971            -420.00        0.00
00972            -180.00       20.00
00973            -360.00      -20.00
00974            -340.00        0.00
00975            -380.00      -20.00
00976            -140.00        0.00
00977            -220.00      -20.00
00978            -260.00       20.00
00979            -300.00      -20.00
00980            -140.00        0.00
00981            -140.00        0.00
00982            -460.00        0.00
00983            -180.00        0.00
00984            -320.00        0.00
00985            -120.00        0.00
00986            -400.00        0.00
00987            -500.00        0.00
00988            -480.00        0.00
00989            -480.00        0.00
00990            -460.00        0.00
00991            -200.00        0.00
00992            -120.00        0.00
00993            -340.00      -20.00
00994            -140.00        0.00
00995            -240.00        0.00
00996            -380.00       20.00
00997            -400.00        0.00
00998            -280.00        0.00
00999            -420.00        0.00
01000            -380.00        0.00
01001            -200.00        0.00
01002            -120.00        0.00
01003            -320.00      -20.00
01004            -100.00        0.00
01005            -100.00        0.00
01006            -360.00        0.00
01007            -440.00        0.00
01008            -400.00        0.00
01009            -420.00      -20.00
01010            -240.00        0.00
01011              20.00      -20.00
01012            -300.00        0.00
01013               0.00        0.00
01014            -400.00        0.00
01015             -20.00        0.00
01016              60.00        0.00
01017             -60.00        0.00
01018               0.00        0.00
01019              40.00      -20.00
01020             -40.00        0.00
01021            -300.00        0.00
01022               0.00      -20.00
01023            -320.00        0.00
01024             100.00      -20.00
01025            -120.00        0.00
01026            -260.00        0.00
01027            -240.00        0.00
01028            -240.00      -20.00
01029            -200.00        0.00
01030              20.00      -20.00
01031               0.00        0.00
01032            -280.00        0.00
01033              60.00        0.00
01034             -40.00        0.00
01035            -300.00      -20.00
01036            -140.00      -20.00
01037            -140.00        0.00
01038            -140.00       20.00
01039            -280.00        0.00
01040             -20.00        0.00
01041             100.00        0.00
01042            -260.00        0.00
01043             100.00      -20.00
01044               0.00        0.00
01045            -140.00       20.00
01046            -120.00        0.00
01047            -100.00        0.00
01048            -140.00        0.00
01049             -80.00        0.00
01050             140.00      -20.00
01051             -40.00        0.00
01052             -20.00      -20.00
01053             -40.00        0.00
01054             180.00        0.00
01055              60.00        0.00
01056               0.00        0.00
01057             -60.00      -20.00
01058             100.00        0.00
01059             180.00      -20.00
01060             -20.00        0.00
01061              20.00        0.00
01062             120.00        0.00
01063              60.00        0.00
01064            -120.00        0.00
01065             -20.00        0.00
01066              60.00        0.00
01067              60.00      -20.00
01068             -40.00      -20.00
01069             -80.00       20.00
01070             180.00        0.00
01071              40.00        0.00
01072             200.00      -20.00
01073             -60.00        0.00
01074             140.00      -20.00
01075             220.00      -20.00
01076             220.00        0.00
01077             240.00      -20.00
01078             180.00      -20.00
01079             -20.00        0.00
01080             180.00        0.00
01081             180.00       20.00
01082             160.00      -20.00
01083              20.00        0.00
01084             160.00      -20.00
01085             260.00        0.00
01086             260.00        0.00
01087             240.00        0.00
01088             140.00        0.00
01089              40.00        0.00
01090             240.00        0.00
01091             140.00      -20.00
01092             300.00        0.00
01093             120.00      -20.00
01094             140.00        0.00
01095             120.00      -20.00
01096             180.00        0.00
01097             120.00        0.00
01098             180.00        0.00
01099             280.00        0.00
01100             200.00        0.00
01101             260.00        0.00
01102             200.00        0.00
01103             280.00        0.00
01104             280.00        0.00
01105             240.00        0.00
01106             240.00        0.00
01107             280.00      -20.00
01108             300.00       20.00
01109             200.00      -20.00
01110             340.00       20.00
01111             180.00        0.00
01112             340.00      -20.00
01113             300.00        0.00
01114             200.00        0.00
01115             240.00        0.00
01116             220.00      -20.00
01117             300.00        0.00
01118             360.00        0.00
01119             280.00        0.00
01120             320.00        0.00
01121             300.00        0.00
01122             360.00        0.00
01123             260.00        0.00
01124             260.00        0.00
01125             240.00        0.00
01126             260.00        0.00
01127             300.00      -20.00
01128             400.00        0.00
01129             320.00       20.00
01130             400.00       20.00
01131             300.00       20.00
01132             400.00        0.00
01133             400.00        0.00
01134             340.00        0.00
01135             360.00      -20.00
01136             360.00        0.00
01137             440.00      -20.00
01138             380.00        0.00
01139             340.00        0.00
01140             420.00        0.00
01141             400.00        0.00
01142             360.00        0.00
01143             400.00        0.00
01144             420.00        0.00
01145             440.00        0.00
01146             400.00        0.00
01147             380.00        0.00
01148             420.00        0.00
01149             440.00       20.00
01150             420.00        0.00
01151             420.00        0.00
01152             500.00        0.00
01153             440.00        0.00
01154             460.00        0.00
01155             460.00        0.00
01156             520.00        0.00
01157             460.00        0.00
01158             400.00      -20.00
01159             520.00        0.00
01160             440.00      -20.00
01161             500.00        0.00
01162             460.00      -20.00
01163             460.00        0.00
01164             440.00       20.00
01165             500.00        0.00
01166             520.00        0.00
01167             520.00        0.00
01168             460.00        0.00
01169             560.00        0.00
01170             460.00      -20.00
01171             500.00      -20.00
01172             560.00        0.00
01173             520.00        0.00
01174             540.00       20.00
01175             540.00        0.00
01176             560.00        0.00
01177             520.00      -20.00
