Unit:(mV)
                     CH1         CH2
Frequency              ?   1.220 kHz
Period                 ?  819.672 us
00001             280.00      -20.00
00002             360.00      -16.00
00003             400.00      -20.00
00004             440.00      -16.00
00005             520.00      -20.00
00006             520.00      -24.00
00007             520.00      -20.00
00008             520.00      -20.00
00009             480.00      -16.00
00010             400.00      -16.00
00011            -360.00      500.00
00012            -480.00      500.00
00013            -520.00      500.00
00014            -600.00      -36.00
00015            -640.00      -40.00
00016            -680.00      -36.00
00017            -720.00      -44.00
00018            -680.00      -36.00
00019            -720.00      -32.00
00020            -720.00      -40.00
00021            -680.00      -40.00
00022            -680.00      -36.00
00023            -600.00      -32.00
00024            -560.00      -36.00
00025            -560.00      -36.00
00026            -480.00      -36.00
00027            -400.00      -32.00
00028            -360.00      -32.00
00029            -280.00      -32.00
00030            -240.00      -36.00
00031            -160.00      -36.00
00032            -120.00      -36.00
00033             -40.00      -32.00
00034              40.00      -28.00
00035             120.00      -32.00
00036             160.00      -28.00
00037             240.00      -32.00
00038             320.00      -28.00
00039             400.00      -24.00
00040             440.00      -28.00
00041             440.00      -28.00
00042             480.00      -32.00
00043             520.00      -28.00
00044             480.00      -32.00
00045             480.00      -28.00
00046             440.00      -32.00
00047             400.00      -28.00
00048             320.00      -20.00
00049             240.00      -28.00
00050              80.00      -24.00
00051             -40.00      -24.00
00052            -160.00      -28.00
00053            -280.00      -24.00
00054            -360.00      -24.00
00055            -480.00      -28.00
00056            -560.00      -28.00
00057            -680.00      -20.00
00058            -680.00      -24.00
00059            -760.00      -24.00
00060            -760.00      -24.00
00061            -800.00      -24.00
00062            -800.00      -20.00
00063            -800.00      -24.00
00064            -800.00      -20.00
00065            -800.00      -24.00
00066            -800.00      -20.00
00067            -800.00      -28.00
00068            -760.00      -28.00
00069            -760.00      -28.00
00070            -760.00      -20.00
00071            -720.00      -24.00
00072            -680.00      -24.00
00073            -600.00      -24.00
00074            -480.00      -24.00
00075            -360.00      -24.00
00076            -200.00      -20.00
00077               0.00      -20.00
00078             160.00      -20.00
00079             360.00      -20.00
00080             520.00      -20.00
00081             640.00      -24.00
00082             800.00      -24.00
00083             880.00      -20.00
00084            1040.00      -20.00
00085            1080.00      -20.00
00086            1160.00      -20.00
00087            1200.00      -24.00
00088            1200.00      -24.00
00089            1160.00      -20.00
00090            1080.00      -24.00
00091            1000.00      -24.00
00092             920.00      -28.00
00093             800.00      -16.00
00094             680.00      -20.00
00095             560.00      -20.00
00096             480.00      -24.00
00097             360.00      -16.00
