Unit:(mV)
                     CH1         CH2
00421             480.00      -28.00
00422             600.00      -16.00
00423             640.00      -24.00
00424             680.00      -20.00
00425             720.00      -16.00
00426             760.00      -20.00
00427             800.00      -16.00
00428             800.00      -16.00
00429             800.00      -20.00
00430             760.00      -20.00
00431             760.00      -20.00
00432             720.00      -20.00
00433             720.00      -16.00
00434             720.00      -20.00
00435             680.00      -16.00
00436             680.00      -20.00
00437             600.00      -16.00
00438             560.00      -16.00
00439             480.00      -12.00
00440             360.00      -20.00
00441             280.00      -24.00
00442             160.00      -20.00
00443              80.00      -16.00
00444             -40.00      -16.00
00445            -160.00      -20.00
00446            -240.00      -16.00
00447            -400.00      -20.00
00448            -520.00      -16.00
00449            -640.00      -20.00
00450            -720.00      -24.00
00451            -760.00      -20.00
00452            -720.00      -12.00
00453            -680.00      -12.00
00454            -640.00      -16.00
00455            -520.00      -12.00
00456            -400.00      -20.00
00457            -320.00      -20.00
00458            -240.00      -20.00
00459            -120.00      -20.00
00460             -40.00      -16.00
00461              40.00      -12.00
00462             120.00      -16.00
00463             200.00      -20.00
00464             240.00      -16.00
00465             360.00      -20.00
00466             360.00      -20.00
00467             440.00      -20.00
00468             520.00      -20.00
00469             520.00      -20.00
00470             560.00      -16.00
00471             520.00      -20.00
00472             520.00      -16.00
00473             480.00      -12.00
00474             440.00      -20.00
00475             440.00      -16.00
00476             440.00      -16.00
00477             440.00      -16.00
00478             400.00      -20.00
00479             400.00      -20.00
00480             360.00      -20.00
00481             320.00      -20.00
00482             320.00      -20.00
00483             280.00      -20.00
00484             240.00      -24.00
00485             120.00      -16.00
00486              40.00      -16.00
00487               0.00      -24.00
00488             -80.00      -16.00
00489            -120.00      -16.00
00490            -200.00      -24.00
00491            -280.00      -16.00
00492            -320.00      -24.00
00493            -320.00      -16.00
00494            -320.00      -12.00
00495            -280.00      -20.00
00496            -280.00      -16.00
00497            -200.00      -16.00
00498            -200.00      -16.00
00499            -120.00      -20.00
00500             -80.00      -20.00
00501             -40.00       -8.00
00502               0.00      -20.00
00503              40.00      -20.00
00504              40.00      -24.00
00505              40.00      -20.00
00506              40.00      -16.00
00507              40.00      -20.00
00508             -40.00      -20.00
00509            -120.00      -24.00
00510            -200.00      -12.00
00511            -200.00      500.00
00512            -280.00      500.00
00513            -360.00      -36.00
00514            -440.00      -36.00
00515            -480.00      -36.00
00516            -480.00      -36.00
00517            -560.00      -32.00
00518            -520.00      -36.00
00519            -480.00      -32.00
00520            -440.00      -28.00
00521            -400.00      -28.00
00522            -320.00      -28.00
00523            -240.00      -36.00
00524            -200.00      -32.00
00525            -160.00      -32.00
00526             -80.00      -32.00
00527             -80.00      -24.00
00528               0.00      -32.00
00529              40.00      -28.00
00530             120.00      -28.00
00531             160.00      -28.00
00532             200.00      -24.00
00533             280.00      -28.00
00534             360.00      -28.00
00535             400.00      -28.00
00536             480.00      -24.00
00537             560.00      -24.00
00538             600.00      -20.00
00539             680.00      -16.00
00540             760.00      -24.00
00541             720.00      -20.00
00542             800.00      -20.00
00543             800.00      -24.00
00544             800.00      -24.00
00545             760.00      -24.00
00546             680.00      -20.00
00547             640.00      -16.00
00548             520.00      -16.00
00549             440.00      -20.00
00550             280.00      -20.00
00551             160.00      -20.00
00552               0.00      -24.00
00553            -120.00      -20.00
00554            -320.00      -20.00
00555            -480.00      -20.00
00556            -640.00      -16.00
00557            -800.00      -28.00
00558            -880.00      -20.00
00559            -960.00      -20.00
00560           -1080.00      -16.00
00561           -1120.00      -24.00
00562           -1160.00      -20.00
00563           -1200.00      -20.00
00564           -1240.00      -20.00
00565           -1240.00      -16.00
00566           -1280.00      -20.00
00567           -1320.00      -24.00
00568           -1280.00      -20.00
00569           -1280.00      -16.00
00570           -1240.00      -16.00
00571           -1200.00      -20.00
00572           -1160.00      -20.00
00573           -1000.00      -24.00
00574            -920.00      -12.00
00575            -720.00      -20.00
00576            -560.00      -16.00
00577            -400.00      -20.00
00578            -240.00      -16.00
00579             -80.00      -16.00
00580             120.00      -16.00
00581             280.00      -20.00
00582             440.00      -20.00
00583             600.00      -16.00
00584             720.00      -20.00
00585             840.00      -12.00
00586             920.00      -16.00
00587            1000.00      -24.00
00588            1040.00      -16.00
00589            1080.00      -16.00
00590            1120.00      -16.00
00591            1080.00      -12.00
00592            1040.00      -20.00
00593            1000.00      -12.00
00594             920.00       -8.00
00595             840.00      -16.00
00596             800.00      -16.00
00597             680.00      -20.00
00598             640.00      -16.00
00599             560.00      -20.00
00600             440.00      -16.00
00601             400.00      -20.00
00602             360.00      -16.00
00603             280.00      -16.00
00604             200.00      -16.00
00605             160.00      -16.00
00606              80.00      -20.00
00607               0.00      -24.00
00608             -80.00      -12.00
00609            -160.00      -20.00
00610            -240.00      -20.00
00611            -280.00      -20.00
00612            -360.00      -20.00
00613            -440.00      -16.00
00614            -520.00      -20.00
00615            -560.00      -20.00
00616            -600.00      -16.00
00617            -560.00      -16.00
00618            -480.00      -16.00
00619            -400.00      -12.00
00620            -320.00      -20.00
00621            -200.00      -16.00
00622             -80.00      -16.00
00623               0.00      -20.00
00624              80.00      -16.00
00625             160.00      -20.00
00626             200.00      -16.00
00627             240.00      -16.00
00628             280.00      -20.00
00629             360.00      -16.00
00630             400.00      -16.00
00631             480.00      -16.00
00632             560.00      -16.00
00633             560.00      -16.00
00634             560.00      -16.00
00635             480.00      -20.00
00636             480.00      -16.00
00637             400.00      -20.00
00638             320.00      -12.00
00639             280.00      -20.00
00640             240.00      -12.00
00641             200.00      -16.00
00642             120.00      -16.00
00643              80.00      -12.00
00644               0.00      -20.00
00645             -80.00      -20.00
00646            -200.00      -20.00
00647            -280.00      -16.00
00648            -360.00      -20.00
00649            -480.00      -20.00
00650            -480.00      -24.00
00651            -560.00      -16.00
00652            -600.00      -12.00
00653            -600.00      -12.00
00654            -600.00      -20.00
00655            -600.00      -16.00
00656            -600.00      -20.00
00657            -640.00      -16.00
00658            -600.00      -20.00
00659            -560.00      -16.00
00660            -520.00      -16.00
00661            -440.00      -20.00
00662            -320.00      -16.00
00663            -200.00      -16.00
00664             -80.00      -20.00
00665              40.00      -12.00
00666             160.00      -16.00
00667             240.00      -16.00
00668             240.00      -16.00
00669             360.00      -12.00
00670             440.00      -20.00
00671             480.00      -16.00
00672             600.00      -24.00
00673             640.00      -24.00
00674             720.00      -20.00
00675             720.00      -20.00
00676             760.00      -20.00
00677             800.00      -20.00
00678             800.00      -20.00
00679             800.00      -20.00
00680             760.00      -16.00
00681             720.00      -20.00
00682             720.00      -24.00
00683             680.00      -20.00
00684             720.00      -16.00
00685             680.00      -20.00
00686             680.00      -16.00
00687             640.00      -16.00
00688             560.00      -16.00
00689             520.00      -16.00
00690             360.00      -16.00
00691             240.00      -16.00
00692             160.00      -20.00
00693              40.00      -20.00
00694             -40.00      -20.00
00695            -160.00      -20.00
00696            -280.00      -24.00
00697            -440.00      -20.00
00698            -520.00      -20.00
00699            -600.00      -20.00
00700            -720.00      -16.00
00701            -720.00      -12.00
00702            -720.00      -16.00
00703            -680.00      -20.00
00704            -640.00      -20.00
00705            -480.00      -20.00
00706            -440.00      -16.00
00707            -320.00      -16.00
00708            -200.00      -20.00
00709            -120.00      -20.00
00710             -40.00      -20.00
00711              40.00      -16.00
00712             120.00      -12.00
00713             200.00      -16.00
00714             240.00      -24.00
00715             320.00      -16.00
00716             400.00      -16.00
00717             480.00      -20.00
00718             520.00      -16.00
00719             560.00      -24.00
00720             560.00      -16.00
00721             520.00      -20.00
00722             520.00      -16.00
00723             520.00      -24.00
00724             480.00      -16.00
00725             480.00      -16.00
00726             440.00      -16.00
00727             440.00      -12.00
00728             400.00      -16.00
00729             360.00      -20.00
00730             360.00      -20.00
00731             320.00      -20.00
00732             320.00      -16.00
00733             240.00      -16.00
00734             240.00      -16.00
00735             120.00      -16.00
00736              80.00      -12.00
00737               0.00      -16.00
00738             -80.00      -20.00
00739            -160.00      -24.00
00740            -200.00      -20.00
00741            -280.00      -20.00
00742            -280.00      -20.00
00743            -320.00      -24.00
00744            -320.00      -16.00
00745            -280.00      -12.00
00746            -240.00      -20.00
00747            -240.00      -20.00
00748            -160.00      -20.00
00749            -120.00      -16.00
00750             -80.00      -20.00
00751             -40.00      -24.00
00752               0.00      -20.00
00753              40.00      -16.00
00754              40.00      -16.00
00755              40.00      -20.00
00756              40.00      -24.00
00757               0.00      -20.00
00758             -40.00      -16.00
00759            -120.00      -20.00
00760            -160.00      -16.00
00761            -200.00      500.00
00762            -280.00      500.00
00763            -360.00      -32.00
00764            -400.00      -40.00
00765            -480.00      -36.00
00766            -480.00      -44.00
00767            -560.00      -36.00
00768            -520.00      -36.00
00769            -480.00      -36.00
00770            -440.00      -36.00
00771            -400.00      -32.00
00772            -360.00      -32.00
00773            -240.00      -32.00
00774            -200.00      -28.00
00775            -160.00      -32.00
00776             -80.00      -32.00
00777             -80.00      -28.00
00778               0.00      -32.00
00779              80.00      -32.00
00780              80.00      -32.00
00781             160.00      -28.00
00782             200.00      -28.00
00783             280.00      -28.00
00784             360.00      -28.00
00785             440.00      -24.00
00786             480.00      -28.00
00787             560.00      -24.00
00788             600.00      -28.00
00789             680.00      -28.00
00790             720.00      -24.00
00791             800.00      -24.00
00792             800.00      -20.00
00793             800.00      -28.00
00794             760.00      -32.00
00795             760.00      -24.00
00796             680.00      -24.00
00797             600.00      -24.00
00798             520.00      -24.00
00799             440.00      -24.00
00800             280.00      -20.00
00801             160.00      -20.00
00802               0.00      -24.00
00803            -120.00      -20.00
00804            -320.00      -24.00
00805            -480.00      -24.00
00806            -600.00      -24.00
00807            -760.00      -28.00
00808            -880.00      -24.00
00809            -960.00      -24.00
00810           -1080.00      -20.00
00811           -1120.00      -20.00
00812           -1160.00      -20.00
00813           -1200.00      -24.00
00814           -1240.00      -28.00
00815           -1280.00      -28.00
00816           -1280.00      -24.00
00817           -1280.00      -20.00
00818           -1280.00      -20.00
00819           -1240.00      -24.00
00820           -1240.00      -24.00
00821           -1200.00      -20.00
00822           -1120.00      -20.00
00823           -1040.00      -20.00
00824            -920.00      -20.00
00825            -760.00      -24.00
00826            -600.00      -20.00
00827            -440.00      -16.00
00828            -240.00      -16.00
00829             -80.00      -24.00
00830             120.00      -24.00
00831             320.00      -20.00
00832             440.00      -24.00
00833             600.00      -24.00
00834             720.00      -20.00
00835             840.00      -16.00
00836             920.00      -20.00
00837            1000.00      -24.00
00838            1040.00      -16.00
00839            1080.00      -16.00
00840            1120.00      -20.00
00841            1080.00      -20.00
00842            1040.00      -16.00
00843            1000.00      -16.00
00844             920.00      -12.00
00845             880.00      -20.00
00846             760.00      -16.00
00847             680.00      -16.00
00848             600.00       -8.00
00849             560.00      -16.00
00850             480.00      -16.00
00851             400.00      -20.00
00852             360.00      -20.00
00853             280.00      -20.00
00854             240.00      -20.00
00855             160.00      -20.00
00856              80.00      -16.00
00857               0.00      -20.00
00858             -80.00      -16.00
00859            -160.00      -20.00
00860            -240.00      -20.00
00861            -280.00      -20.00
00862            -360.00      -20.00
00863            -400.00      -20.00
00864            -520.00      -20.00
00865            -520.00      -16.00
00866            -600.00      -16.00
00867            -560.00      -20.00
00868            -520.00      -16.00
00869            -400.00      -16.00
00870            -280.00      -16.00
00871            -200.00      -20.00
00872            -120.00      -20.00
00873              40.00      -16.00
00874              80.00      -16.00
00875             120.00      -16.00
00876             200.00      -12.00
00877             240.00      -24.00
00878             280.00      -16.00
00879             360.00      -16.00
00880             400.00      -16.00
00881             480.00      -12.00
00882             520.00      -24.00
00883             560.00      -16.00
00884             560.00      -12.00
00885             520.00      -16.00
00886             480.00      -16.00
00887             400.00      -24.00
00888             320.00      -16.00
00889             320.00      -16.00
00890             240.00      -16.00
00891             200.00      -16.00
00892             120.00      -20.00
00893              80.00      -20.00
00894               0.00       -8.00
00895             -80.00      -12.00
00896            -160.00      -16.00
00897            -280.00      -20.00
00898            -360.00      -12.00
00899            -440.00      -12.00
00900            -520.00      -12.00
00901            -560.00      -16.00
00902            -600.00      -16.00
00903            -600.00      -20.00
00904            -600.00      -16.00
00905            -600.00      -16.00
00906            -640.00      -20.00
00907            -600.00      -20.00
00908            -600.00      -16.00
00909            -560.00      -16.00
00910            -520.00      -16.00
00911            -440.00      -16.00
00912            -320.00      -16.00
00913            -200.00      -16.00
00914             -80.00      -16.00
00915              40.00      -12.00
00916             120.00      -44.00
00917             200.00      -12.00
00918             320.00      -16.00
00919             360.00      -16.00
00920             400.00      -12.00
00921             480.00      -16.00
00922             560.00      -12.00
00923             640.00      -16.00
00924             680.00      -20.00
00925             720.00      -16.00
00926             760.00      -16.00
00927             800.00      -16.00
00928             800.00      -16.00
00929             760.00      -16.00
00930             760.00      -16.00
00931             760.00      -12.00
00932             720.00      -20.00
00933             720.00      -16.00
00934             720.00      -16.00
00935             680.00      -16.00
00936             640.00      -16.00
00937             640.00      -20.00
00938             560.00      -16.00
00939             480.00      -16.00
00940             360.00      -12.00
00941             280.00      -16.00
00942             200.00      -16.00
00943              40.00      -16.00
00944             -40.00      -20.00
00945            -160.00      -16.00
00946            -280.00      -16.00
00947            -400.00      -20.00
00948            -480.00      -16.00
00949            -600.00      -20.00
00950            -720.00      -12.00
00951            -720.00      -16.00
00952            -720.00      -16.00
00953            -680.00      -16.00
00954            -600.00      -16.00
00955            -520.00      -12.00
00956            -440.00      -16.00
00957            -320.00      -16.00
00958            -240.00      -16.00
00959            -120.00      -12.00
00960             -40.00      -16.00
00961              40.00      -12.00
00962             120.00      -12.00
00963             160.00      -20.00
00964             240.00      -12.00
00965             320.00      -16.00
00966             400.00      -16.00
00967             480.00      -16.00
00968             520.00      -16.00
00969             520.00      -20.00
00970             560.00      -12.00
00971             520.00      -20.00
00972             520.00      -12.00
00973             480.00      -16.00
00974             480.00      -12.00
00975             480.00      -16.00
00976             440.00      -12.00
00977             440.00      -20.00
00978             400.00      -16.00
00979             400.00      -20.00
00980             360.00      -16.00
00981             360.00      -20.00
00982             320.00      -20.00
00983             280.00      -12.00
00984             240.00      -20.00
00985             120.00      -20.00
00986              80.00      -20.00
00987               0.00      -16.00
00988             -80.00      -12.00
00989            -120.00      -16.00
00990            -240.00      -20.00
00991            -280.00      -20.00
00992            -280.00      -16.00
00993            -320.00      -16.00
00994            -320.00      -16.00
00995            -280.00      -16.00
00996            -280.00      -16.00
00997            -240.00      -16.00
00998            -200.00       -8.00
00999            -120.00      -20.00
01000             -80.00      -16.00
01001             -40.00      -16.00
01002               0.00      -16.00
01003              40.00      -20.00
01004              40.00      -16.00
01005              40.00      -20.00
01006              40.00      -16.00
01007               0.00      -12.00
01008             -80.00      -20.00
01009            -120.00      -20.00
01010            -200.00      -16.00
01011            -160.00      500.00
01012            -280.00      500.00
01013            -360.00      -32.00
01014            -400.00      -40.00
01015            -480.00      -40.00
01016            -520.00      -36.00
01017            -520.00      -32.00
01018            -480.00      -36.00
01019            -520.00      -36.00
01020            -440.00      -32.00
01021            -400.00      -36.00
01022            -320.00      -32.00
01023            -280.00      -36.00
01024            -200.00      -32.00
01025            -160.00      -28.00
01026             -80.00      -28.00
01027             -40.00      -28.00
01028               0.00      -36.00
01029              40.00      -28.00
01030              80.00      -32.00
01031             160.00      -28.00
01032             200.00      -28.00
01033             280.00      -28.00
01034             360.00      -28.00
01035             400.00      -28.00
01036             480.00      -24.00
01037             560.00      -28.00
01038             640.00      -28.00
01039             680.00      -32.00
01040             720.00      -24.00
01041             760.00      -28.00
01042             760.00      -24.00
01043             800.00      -28.00
01044             800.00      -28.00
01045             760.00      -28.00
01046             680.00      -24.00
01047             640.00      -24.00
01048             520.00      -24.00
01049             400.00      -28.00
01050             280.00      -24.00
01051             160.00      -28.00
01052              40.00      -28.00
01053            -160.00      -24.00
01054            -320.00      -28.00
01055            -480.00      -20.00
01056            -600.00      -28.00
01057            -720.00      -24.00
01058            -840.00      -24.00
01059            -960.00      -24.00
01060           -1080.00      -24.00
01061           -1120.00      -24.00
01062           -1200.00      -16.00
01063           -1200.00      -20.00
01064           -1200.00      -20.00
01065           -1280.00      -20.00
01066           -1280.00      -24.00
01067           -1280.00      -28.00
01068           -1280.00      -20.00
01069           -1280.00      -24.00
01070           -1240.00      -20.00
01071           -1200.00      -24.00
01072           -1120.00      -24.00
01073           -1040.00      -24.00
01074            -920.00      -20.00
01075            -720.00      -24.00
01076            -600.00      -20.00
01077            -400.00      -20.00
01078            -240.00      -24.00
01079             -40.00      -20.00
01080             120.00      -20.00
01081             320.00      -20.00
01082             480.00      -24.00
01083             600.00      -24.00
01084             720.00      -20.00
01085             840.00      -16.00
01086             920.00      -24.00
01087            1000.00      -24.00
01088            1040.00      -24.00
01089            1080.00      -20.00
01090            1080.00      -24.00
01091            1080.00      -20.00
01092            1040.00      -20.00
01093            1000.00      -20.00
01094             920.00      -20.00
01095             840.00      -28.00
01096             800.00      -24.00
01097             680.00      -24.00
01098             640.00      -20.00
01099             560.00      -28.00
01100             440.00      -20.00
01101             400.00      -20.00
01102             320.00      -24.00
01103             280.00      -28.00
01104             200.00      -24.00
01105             120.00      -20.00
01106              80.00      -20.00
01107               0.00      -20.00
01108             -80.00      -20.00
01109            -160.00      -20.00
01110            -200.00      -20.00
01111            -280.00      -16.00
