Unit:(mV)
                     CH1         CH2
Frequency              ?   1.226 kHz
Period                 ?  815.661 us
00001              40.00      -16.00
00002              80.00      -20.00
00003              80.00      -16.00
00004              40.00      -16.00
00005              40.00      -16.00
00006              40.00      -16.00
00007             -40.00      -16.00
00008            -160.00      -16.00
00009            -240.00      -16.00
00010            -320.00      500.00
00011            -320.00      500.00
00012            -320.00      500.00
00013            -360.00      -36.00
00014            -400.00      -32.00
00015            -400.00      -32.00
00016            -440.00      -32.00
00017            -440.00      -32.00
00018            -400.00      -36.00
00019            -360.00      -32.00
00020            -240.00      -28.00
00021            -200.00      -32.00
00022            -120.00      -36.00
00023             -80.00      -28.00
00024               0.00      -28.00
00025              40.00      -28.00
00026              80.00      -28.00
00027             160.00      -28.00
00028             160.00      -32.00
00029             200.00      -24.00
00030             240.00      -24.00
00031             280.00      -24.00
00032             360.00      -28.00
00033             400.00      -24.00
00034             440.00      -24.00
00035             480.00      -20.00
00036             520.00      -32.00
00037             560.00      -28.00
00038             560.00      -24.00
00039             560.00      -24.00
00040             600.00      -28.00
00041             560.00      -20.00
00042             520.00      -28.00
00043             520.00      -20.00
00044             480.00      -24.00
00045             400.00      -24.00
00046             360.00      -20.00
00047             240.00      -20.00
00048             120.00      -20.00
00049              40.00      -20.00
00050             -80.00      -24.00
00051            -200.00      -24.00
00052            -320.00      -20.00
00053            -440.00      -16.00
00054            -560.00      -16.00
00055            -680.00      -20.00
00056            -720.00      -20.00
00057            -840.00      -20.00
00058            -840.00      -20.00
00059            -880.00      -20.00
00060            -920.00      -20.00
00061            -880.00      -20.00
00062            -920.00      -20.00
00063            -920.00      -24.00
00064            -960.00      -20.00
00065           -1000.00      -20.00
00066           -1000.00      -20.00
00067           -1040.00      -16.00
00068           -1080.00      -24.00
00069           -1080.00      -28.00
00070           -1040.00      -24.00
00071           -1040.00      -20.00
00072            -920.00      -16.00
00073            -880.00      -12.00
00074            -720.00      -16.00
00075            -600.00      -16.00
00076            -440.00      -20.00
00077            -280.00      -20.00
00078            -120.00      -16.00
00079              40.00      -20.00
00080             200.00      -16.00
00081             360.00      -16.00
00082             480.00      -20.00
00083             640.00      -20.00
00084             720.00      -12.00
00085             800.00      -16.00
00086             880.00      -20.00
00087             920.00      -16.00
00088            1000.00      -16.00
00089            1000.00      -16.00
00090            1000.00      -16.00
00091             880.00      -12.00
00092             840.00      -20.00
00093             760.00      -12.00
00094             640.00      -16.00
00095             560.00      -12.00
00096             520.00      -20.00
00097             440.00      -20.00
00098             400.00      -16.00
00099             360.00      -16.00
00100             320.00      -16.00
00101             320.00      -16.00
00102             240.00      -16.00
00103             200.00      -12.00
00104             160.00      -16.00
00105             120.00      -16.00
00106              40.00      -20.00
00107              40.00      -16.00
00108             -80.00      -16.00
00109            -120.00      -16.00
00110            -160.00      -16.00
00111            -200.00      -16.00
00112            -280.00      -12.00
00113            -360.00      -16.00
00114            -400.00       -8.00
00115            -440.00      -20.00
00116            -480.00      -20.00
00117            -440.00      -16.00
00118            -400.00      -20.00
00119            -320.00      -16.00
00120            -240.00      -12.00
00121             -80.00      -20.00
00122              40.00      -16.00
00123             160.00      -16.00
00124             160.00      -16.00
00125             240.00      -16.00
00126             320.00      -12.00
00127             360.00      -20.00
00128             360.00      -16.00
00129             400.00      -16.00
00130             440.00      -16.00
00131             480.00      -16.00
00132             520.00      -16.00
00133             480.00      -16.00
00134             440.00      -12.00
00135             360.00      -16.00
00136             280.00      -12.00
00137             200.00      -12.00
00138             120.00      -20.00
00139             120.00      -20.00
00140              80.00      -20.00
00141              40.00      -16.00
00142               0.00      -16.00
00143             -40.00      -20.00
00144             -80.00      -20.00
00145            -160.00      -20.00
00146            -240.00      -20.00
00147            -360.00      -20.00
00148            -400.00      -20.00
00149            -440.00      -16.00
00150            -520.00      -20.00
00151            -520.00      -16.00
00152            -520.00      -12.00
00153            -520.00      -12.00
00154            -520.00      -20.00
00155            -520.00      -16.00
00156            -560.00      -20.00
00157            -560.00      -24.00
00158            -520.00      -20.00
00159            -520.00      -20.00
00160            -440.00      -12.00
00161            -400.00      -20.00
00162            -240.00      -16.00
00163            -120.00      -20.00
00164               0.00      -20.00
00165              80.00      -16.00
00166             200.00      -16.00
00167             240.00      -16.00
00168             320.00      -20.00
00169             360.00      -24.00
00170             440.00      -16.00
00171             480.00      -16.00
00172             520.00      -24.00
00173             600.00      -16.00
00174             640.00      -20.00
00175             680.00      -16.00
00176             680.00      -12.00
00177             720.00      -20.00
00178             640.00      -20.00
00179             640.00      -20.00
00180             600.00      -20.00
00181             560.00      -12.00
00182             520.00      -16.00
00183             480.00      -20.00
00184             480.00      -24.00
00185             480.00      -20.00
00186             480.00      -20.00
00187             480.00      -20.00
00188             440.00      -24.00
00189             400.00      -16.00
00190             360.00      -12.00
00191             320.00      -16.00
00192             240.00      -20.00
00193             120.00      -16.00
00194              40.00      -20.00
00195             -40.00      -20.00
00196            -160.00      -16.00
00197            -240.00      -12.00
00198            -360.00      -12.00
00199            -440.00      -16.00
00200            -520.00      -24.00
00201            -560.00      -24.00
00202            -520.00      -16.00
00203            -480.00      -20.00
00204            -440.00      -24.00
00205            -360.00      -12.00
00206            -240.00      -24.00
00207            -200.00      -20.00
00208             -40.00      -20.00
00209               0.00      -20.00
00210             120.00      -16.00
00211             160.00      -20.00
00212             200.00      -24.00
00213             200.00      -16.00
00214             240.00      -20.00
00215             320.00      -16.00
00216             360.00      -20.00
00217             360.00      -12.00
00218             360.00      -20.00
00219             400.00      -20.00
00220             360.00      -16.00
00221             240.00      -16.00
00222             200.00      -20.00
00223              80.00      -20.00
00224              80.00      -20.00
00225              40.00      -20.00
00226              40.00      -16.00
00227               0.00      -20.00
00228               0.00      -16.00
00229              40.00      -16.00
00230              40.00      -20.00
00231             120.00      -24.00
00232             120.00      -16.00
00233             160.00      -16.00
00234             160.00      -20.00
00235             160.00      -20.00
00236             160.00      -20.00
00237             160.00      -16.00
00238             160.00      -16.00
00239             160.00      -12.00
00240             160.00      -16.00
00241             120.00      -20.00
00242             120.00      -12.00
00243              80.00      -16.00
00244              80.00      -20.00
00245              80.00      -20.00
00246              80.00      -16.00
00247              40.00      -16.00
00248              40.00      -16.00
00249              40.00      -20.00
00250              40.00      -16.00
00251              40.00      -20.00
00252              80.00      -16.00
00253              80.00      -20.00
00254              40.00      -16.00
00255              40.00      -16.00
00256             -40.00      -24.00
00257             -40.00      -16.00
00258            -120.00      -16.00
00259            -240.00      -20.00
00260            -360.00      500.00
00261            -320.00      500.00
00262            -360.00      500.00
00263            -400.00      -44.00
00264            -400.00      -36.00
00265            -440.00      -40.00
00266            -400.00      -36.00
00267            -400.00      -32.00
00268            -400.00      -36.00
00269            -320.00      -36.00
00270            -280.00      -36.00
00271            -200.00      -36.00
00272            -120.00      -32.00
00273             -40.00      -36.00
00274               0.00      -28.00
00275              40.00      -28.00
00276             120.00      -28.00
00277             120.00      -24.00
00278             200.00      -32.00
00279             240.00      -32.00
00280             240.00      -28.00
00281             320.00      -32.00
00282             360.00      -28.00
00283             400.00      -28.00
00284             440.00      -28.00
00285             480.00      -28.00
00286             520.00      -28.00
00287             560.00      -28.00
00288             560.00      -28.00
00289             560.00      -28.00
00290             600.00      -16.00
00291             560.00      -28.00
00292             560.00      -24.00
00293             520.00      -28.00
00294             440.00      -28.00
00295             400.00      -24.00
00296             360.00      -24.00
00297             240.00      -28.00
00298             160.00      -24.00
00299              40.00      -24.00
00300            -120.00      -20.00
00301            -240.00      -24.00
00302            -360.00      -20.00
00303            -480.00      -20.00
00304            -600.00      -20.00
00305            -680.00      -20.00
00306            -760.00      -20.00
00307            -800.00      -24.00
00308            -880.00      -28.00
00309            -880.00      -24.00
00310            -920.00      -20.00
00311            -960.00      -20.00
00312            -920.00      -20.00
00313            -960.00      -24.00
00314           -1000.00      -24.00
00315           -1000.00      -20.00
00316           -1040.00      -20.00
00317           -1040.00      -24.00
00318           -1080.00      -20.00
00319           -1040.00      -20.00
00320           -1080.00      -20.00
00321           -1040.00      -20.00
00322            -960.00      -20.00
00323            -880.00      -20.00
00324            -720.00      -20.00
00325            -640.00      -20.00
00326            -480.00      -20.00
00327            -280.00      -20.00
00328             -80.00      -20.00
00329              40.00      -20.00
00330             200.00      -16.00
00331             360.00      -28.00
00332             480.00      -24.00
00333             640.00      -20.00
00334             760.00      -20.00
00335             800.00      -16.00
00336             880.00      -16.00
00337            1000.00      -24.00
00338            1000.00      -20.00
00339            1000.00      -20.00
00340            1000.00      -20.00
00341             960.00      -16.00
00342             840.00      -20.00
00343             760.00      -12.00
00344             680.00      -16.00
00345             600.00      -24.00
00346             520.00      -20.00
00347             480.00      -20.00
00348             400.00      -20.00
00349             360.00      -16.00
00350             320.00      -24.00
00351             280.00      -16.00
00352             240.00      -24.00
00353             200.00      -16.00
00354             160.00      -20.00
00355              80.00      -16.00
00356              40.00      -16.00
00357               0.00      -20.00
00358             -40.00      -20.00
00359            -120.00      -20.00
00360            -160.00      -16.00
00361            -200.00      -12.00
00362            -280.00      -16.00
00363            -360.00      -20.00
00364            -400.00      -28.00
00365            -440.00      -20.00
00366            -480.00      -20.00
00367            -480.00      -24.00
00368            -400.00      -20.00
00369            -280.00      -20.00
00370            -200.00      -20.00
00371             -80.00      -20.00
00372              40.00      -12.00
00373             120.00      -16.00
00374             200.00      -20.00
00375             280.00      -20.00
00376             320.00      -12.00
00377             320.00      -20.00
00378             360.00      -16.00
00379             400.00      -16.00
00380             440.00      -16.00
00381             480.00      -16.00
00382             520.00      -20.00
00383             480.00      -20.00
00384             440.00      -20.00
00385             360.00      -20.00
00386             280.00      -20.00
00387             200.00      -20.00
00388             120.00      -20.00
00389             120.00      -16.00
00390              80.00      -16.00
00391               0.00      -16.00
00392               0.00      -20.00
00393             -40.00      -16.00
00394             -80.00      -20.00
00395            -200.00      -20.00
00396            -280.00      -12.00
00397            -400.00      -16.00
00398            -400.00      -12.00
00399            -480.00      -20.00
00400            -520.00      -12.00
00401            -520.00      -20.00
00402            -560.00      -16.00
00403            -560.00      -16.00
00404            -560.00      -16.00
00405            -520.00      -16.00
00406            -560.00      -16.00
00407            -560.00      -16.00
00408            -560.00      -16.00
00409            -520.00      -20.00
00410            -480.00      -16.00
00411            -400.00      -12.00
00412            -240.00      -20.00
00413            -120.00      -20.00
00414              40.00      -12.00
00415             160.00      -12.00
00416             200.00      -16.00
00417             240.00      -16.00
00418             320.00      -16.00
00419             360.00      -16.00
00420             440.00      -12.00
00421             520.00      -16.00
00422             520.00      -16.00
00423             640.00      -12.00
00424             640.00      -16.00
