Unit:(mV)
                     CH1         CH2
Frequency              ?   1.054 kHz
Period                 ?  948.767 us
00001            1920.00      -20.00
00002            1880.00      -20.00
00003            1920.00      -16.00
00004            1880.00      -28.00
00005            1840.00      -24.00
00006            1800.00      -24.00
00007            1720.00      -20.00
00008            1640.00      -20.00
00009            1600.00      -20.00
00010            1480.00      -20.00
00011            1440.00      500.00
00012              40.00      500.00
00013              80.00      500.00
00014              80.00      -40.00
00015             120.00      -36.00
00016             160.00      -44.00
00017             160.00      -40.00
00018             120.00      -36.00
00019              80.00      -40.00
00020              80.00      -36.00
00021              80.00      -36.00
00022              40.00      -40.00
00023               0.00      -36.00
00024             -80.00      -36.00
00025            -120.00      -32.00
00026            -200.00      -28.00
00027            -240.00      -32.00
00028            -360.00      -32.00
00029            -400.00      -28.00
00030            -440.00      -40.00
00031            -480.00      -28.00
00032            -560.00      -28.00
00033            -600.00      -36.00
00034            -680.00      -32.00
00035            -680.00      -32.00
00036            -760.00      -24.00
00037            -840.00      -32.00
00038            -920.00      -28.00
00039           -1040.00      -32.00
00040           -1080.00      -24.00
00041           -1240.00      -32.00
00042           -1320.00      -28.00
00043           -1440.00      -28.00
00044           -1480.00      -28.00
00045           -1640.00      -28.00
00046           -1720.00      -28.00
00047           -1760.00      -28.00
00048           -1880.00      -28.00
00049           -1920.00      -28.00
00050           -2000.00      -28.00
00051           -2040.00      -24.00
00052           -2040.00      -28.00
00053           -2080.00      -28.00
00054           -2080.00      -28.00
00055           -2120.00      -24.00
00056           -2080.00      -24.00
00057           -2040.00      -24.00
00058           -2000.00      -28.00
00059           -1960.00      -24.00
00060           -1920.00      -24.00
00061           -1840.00      -24.00
00062           -1800.00      -28.00
00063           -1760.00      -28.00
00064           -1680.00      -20.00
00065           -1640.00      -24.00
00066           -1520.00      -24.00
00067           -1400.00      -20.00
00068           -1360.00      -24.00
00069           -1240.00      -28.00
00070           -1120.00      -20.00
00071           -1040.00      -28.00
00072            -920.00      -20.00
00073            -800.00      -20.00
00074            -640.00      -16.00
00075            -520.00      -16.00
00076            -400.00      -24.00
00077            -240.00      -24.00
00078            -160.00      -24.00
00079             -80.00      -24.00
00080              40.00      -20.00
00081             160.00      -24.00
00082             240.00      -24.00
00083             320.00      -20.00
00084             400.00      -20.00
00085             440.00      -24.00
00086             560.00      -20.00
00087             560.00      -20.00
00088             600.00      -24.00
00089             640.00      -20.00
00090             720.00      -20.00
00091             800.00      -24.00
00092             880.00      -20.00
00093             920.00      -20.00
00094            1000.00      -20.00
00095            1080.00      -20.00
00096            1200.00      -24.00
00097            1280.00      -24.00
00098            1360.00      -20.00
00099            1480.00      -24.00
00100            1600.00      -20.00
00101            1680.00      -24.00
00102            1760.00      -16.00
00103            1840.00      -24.00
00104            1880.00      -16.00
00105            1960.00      -16.00
00106            1960.00      -20.00
00107            1960.00      -24.00
00108            2000.00      -24.00
00109            1960.00      -28.00
00110            2000.00      -16.00
00111            2000.00      -20.00
00112            1960.00      -16.00
00113            1920.00      -16.00
00114            1960.00      -20.00
00115            1960.00      -20.00
00116            1960.00      -20.00
00117            2000.00      -20.00
00118            2000.00      -20.00
00119            2000.00      -24.00
00120            2040.00      -28.00
00121            2000.00      -20.00
00122            2000.00      -20.00
00123            1960.00      -24.00
00124            1920.00      -20.00
00125            1840.00      -16.00
00126            1800.00      -24.00
00127            1680.00      -20.00
00128            1560.00      -20.00
00129            1480.00      -20.00
00130            1400.00      -20.00
00131            1280.00      -20.00
00132            1200.00      -16.00
00133            1000.00      -24.00
00134             880.00      -20.00
00135             720.00      -16.00
00136             560.00      -16.00
00137             480.00      -20.00
00138             320.00      -24.00
00139             200.00      -20.00
00140             120.00      -20.00
00141               0.00      -20.00
00142             -40.00      -20.00
00143            -120.00      -24.00
00144            -120.00      -20.00
00145            -160.00      -20.00
00146            -200.00      -24.00
00147            -200.00      -20.00
00148            -240.00      -16.00
00149            -280.00      -24.00
00150            -320.00      -16.00
00151            -360.00      -20.00
00152            -400.00      -20.00
00153            -400.00      -20.00
00154            -440.00      -16.00
00155            -480.00      -16.00
00156            -480.00      -20.00
00157            -440.00      -16.00
00158            -440.00      -20.00
00159            -440.00      -20.00
00160            -480.00      -20.00
00161            -400.00      -16.00
00162            -440.00      -16.00
00163            -440.00      -16.00
00164            -440.00      -20.00
00165            -440.00      -20.00
00166            -480.00      -24.00
00167            -480.00      -16.00
00168            -480.00      -20.00
00169            -480.00      -16.00
00170            -480.00      -16.00
00171            -480.00      -16.00
00172            -480.00      -20.00
00173            -560.00      -20.00
00174            -560.00      -16.00
00175            -600.00      -16.00
00176            -640.00      -20.00
00177            -680.00      -16.00
00178            -720.00      -16.00
00179            -760.00      -12.00
00180            -800.00      -16.00
00181            -800.00      -16.00
00182            -800.00      -16.00
00183            -800.00      -20.00
00184            -840.00      -16.00
00185            -800.00      -20.00
00186            -760.00      -16.00
00187            -760.00      -20.00
