Unit:(mV)
                     CH1         CH2
Frequency              ?   1.107 kHz
Period                 ?  903.342 us
00001            1800.00      -20.00
00002            1800.00      -20.00
00003            1800.00      -20.00
00004            1760.00      -20.00
00005            1760.00      -24.00
00006            1720.00      -20.00
00007            1640.00      -16.00
00008            1600.00      -16.00
00009            1520.00      -16.00
00010            1440.00      -24.00
00011              40.00      500.00
00012               0.00      500.00
00013              40.00      -32.00
00014              80.00      -40.00
00015              80.00      -40.00
00016              80.00      -40.00
00017              80.00      -40.00
00018             120.00      -36.00
00019              80.00      -40.00
00020              80.00      -44.00
00021              40.00      -36.00
00022               0.00      -36.00
00023               0.00      -44.00
00024             -40.00      -32.00
00025             -80.00      -36.00
00026            -200.00      -36.00
00027            -240.00      -28.00
00028            -280.00      -36.00
00029            -360.00      -32.00
00030            -400.00      -32.00
00031            -440.00      -28.00
00032            -440.00      -40.00
00033            -520.00      -32.00
00034            -560.00      -32.00
00035            -600.00      -28.00
00036            -640.00      -28.00
00037            -680.00      -28.00
00038            -760.00      -24.00
00039            -880.00      -28.00
00040            -960.00      -28.00
00041           -1040.00      -28.00
00042           -1200.00      -32.00
00043           -1240.00      -28.00
00044           -1360.00      -32.00
00045           -1400.00      -32.00
00046           -1480.00      -24.00
00047           -1560.00      -24.00
00048           -1640.00      -28.00
00049           -1680.00      -28.00
00050           -1760.00      -28.00
00051           -1800.00      -36.00
00052           -1840.00      -28.00
00053           -1840.00      -36.00
00054           -1840.00      -32.00
00055           -1880.00      -24.00
00056           -1840.00      -28.00
00057           -1800.00      -20.00
00058           -1760.00      -28.00
00059           -1720.00      -24.00
00060           -1640.00      -12.00
00061           -1600.00      -28.00
00062           -1560.00      -28.00
00063           -1520.00      -24.00
00064           -1440.00      -20.00
00065           -1400.00      -20.00
00066           -1360.00      -28.00
00067           -1280.00      -28.00
00068           -1200.00      -20.00
00069           -1160.00      -20.00
00070           -1040.00      -24.00
00071            -960.00      -28.00
00072            -880.00      -24.00
00073            -760.00      -24.00
00074            -640.00      -24.00
00075            -560.00      -20.00
00076            -400.00      -20.00
00077            -320.00      -24.00
00078            -200.00      -24.00
00079             -80.00      -20.00
00080               0.00      -20.00
00081              80.00      -24.00
00082             160.00      -20.00
00083             240.00      -28.00
00084             320.00      -16.00
00085             360.00      -20.00
00086             400.00      -24.00
00087             480.00      -20.00
00088             480.00      -28.00
00089             520.00      -20.00
00090             600.00      -24.00
00091             600.00      -20.00
00092             680.00      -20.00
00093             720.00      -20.00
00094             840.00      -20.00
00095             920.00      -24.00
00096             960.00      -20.00
00097            1080.00      -28.00
00098            1200.00      -20.00
00099            1280.00      -20.00
00100            1360.00      -24.00
00101            1440.00      -20.00
00102            1520.00      -20.00
