Unit:(mV)
                     CH1         CH2
Frequency              ?   1.167 kHz
Period                 ?  856.898 us
00001           -1120.00      -16.00
00002           -1080.00      -16.00
00003           -1000.00      -16.00
00004            -960.00      -20.00
00005            -960.00      -20.00
00006            -920.00      -20.00
00007            -880.00      -20.00
00008            -840.00      -16.00
00009            -760.00      -20.00
00010            -760.00      -16.00
00011           -2080.00      500.00
00012           -2040.00      500.00
00013           -2120.00      500.00
00014           -2120.00      -36.00
00015           -2120.00      -44.00
00016           -2120.00      -44.00
00017           -2120.00      -32.00
00018           -2160.00      -32.00
00019           -2160.00      -32.00
00020           -2120.00      -36.00
00021           -2120.00      -40.00
00022           -2120.00      -36.00
00023           -2080.00      -36.00
00024           -2080.00      -28.00
00025           -2040.00      -32.00
00026           -2040.00      -32.00
00027           -2000.00      -36.00
00028           -1920.00      -32.00
00029           -1880.00      -32.00
00030           -1840.00      -32.00
00031           -1800.00      -24.00
00032           -1720.00      -28.00
00033           -1680.00      -28.00
00034           -1560.00      -28.00
00035           -1560.00      -28.00
00036           -1440.00      -32.00
00037           -1440.00      -28.00
00038           -1360.00      -28.00
00039           -1320.00      -28.00
00040           -1240.00      -24.00
00041           -1160.00      -28.00
00042           -1120.00      -28.00
00043           -1040.00      -28.00
00044           -1000.00      -32.00
00045            -960.00      -24.00
00046            -920.00      -28.00
00047            -840.00      -28.00
00048            -840.00      -24.00
00049            -760.00      -24.00
00050            -720.00      -24.00
00051            -640.00      -24.00
00052            -560.00      -24.00
00053            -520.00      -24.00
00054            -440.00      -24.00
00055            -400.00      -24.00
00056            -360.00      -24.00
00057            -200.00      -28.00
00058            -160.00      -28.00
00059            -120.00      -16.00
00060             -40.00      -24.00
00061              40.00      -16.00
00062             120.00      -20.00
00063             160.00      -20.00
00064             280.00      -28.00
00065             240.00      -24.00
00066             360.00      -20.00
00067             480.00      -20.00
00068             480.00      -16.00
00069             560.00      -20.00
00070             720.00      -20.00
00071             720.00      -20.00
00072             840.00      -20.00
00073            1000.00      -24.00
00074            1080.00      -24.00
00075            1160.00      -20.00
00076            1240.00      -20.00
00077            1320.00      -20.00
00078            1520.00      -16.00
00079            1560.00      -20.00
00080            1680.00      -24.00
00081            1840.00      -20.00
00082            1880.00      -20.00
00083            1960.00      -16.00
00084            2080.00      -20.00
00085            2120.00      -16.00
00086            2200.00      -24.00
00087            2280.00      -20.00
00088            2280.00      -16.00
00089            2360.00      -20.00
00090            2400.00      -16.00
00091            2480.00      -20.00
00092            2480.00      -24.00
00093            2560.00      -20.00
00094            2640.00      -20.00
00095            2640.00      -20.00
00096            2680.00      -16.00
00097            2760.00      -16.00
00098            2760.00      -24.00
00099            2800.00      -20.00
00100            2800.00      -20.00
00101            2880.00      -16.00
00102            2960.00      -16.00
00103            3000.00      -20.00
00104            3000.00      -20.00
00105            3040.00      -24.00
00106            3040.00      -20.00
00107            3040.00      -20.00
00108            3080.00      -20.00
00109            3080.00      -16.00
00110            3040.00      -20.00
00111            3080.00      -20.00
00112            3120.00      -20.00
00113            3120.00      -20.00
00114            3120.00      -12.00
00115            3120.00      -12.00
00116            3120.00      -12.00
00117            3120.00      -20.00
00118            3160.00      -20.00
00119            3120.00      -24.00
00120            3120.00      -16.00
00121            3120.00      -20.00
00122            3120.00      -16.00
00123            3080.00      -16.00
00124            3040.00      -12.00
00125            3040.00      -20.00
00126            3040.00      -20.00
00127            3000.00      -20.00
00128            2960.00      -16.00
00129            2920.00      -20.00
00130            2880.00      -16.00
00131            2840.00      -16.00
00132            2800.00      -24.00
00133            2720.00      -16.00
00134            2600.00      -16.00
00135            2560.00      -16.00
00136            2520.00      -16.00
00137            2440.00      -16.00
00138            2320.00      -16.00
00139            2200.00      -20.00
00140            2080.00      -24.00
00141            1960.00      -20.00
00142            1840.00      -12.00
00143            1680.00      -16.00
00144            1520.00      -12.00
00145            1440.00      -16.00
00146            1320.00      -16.00
00147            1240.00      -16.00
00148            1040.00      -20.00
00149             960.00      -16.00
00150             800.00      -16.00
00151             680.00      -16.00
00152             560.00      -16.00
00153             400.00      -16.00
